        Lon,        Lat, YearDay, Time,       Satellite, Method of Detect, Ecosys, Fire RadPower
 -68.120000,  10.478000, 2018320, 0559,       SUOMI NPP,            VIIRS,     43,         3.532
 -67.078000,  10.588000, 2018320, 0559,       SUOMI NPP,            VIIRS,     43,         1.244
 -70.195000,  11.736000, 2018320, 0559,       SUOMI NPP,            VIIRS,      8,         1.304
 -70.199000,  11.737000, 2018320, 0559,       SUOMI NPP,            VIIRS,      8,         3.137
 -70.194000,  11.740000, 2018320, 0559,       SUOMI NPP,            VIIRS,      8,         1.304
 -70.198000,  11.741000, 2018320, 0559,       SUOMI NPP,            VIIRS,      8,         3.137
 -70.981000,  19.473000, 2018320, 0559,       SUOMI NPP,            VIIRS,     93,         0.423
 -78.243000,  21.272000, 2018320, 0559,       SUOMI NPP,            VIIRS,     93,         0.652
 -77.710000,  21.718000, 2018320, 0559,       SUOMI NPP,            VIIRS,     24,         2.210
 -77.710000,  21.720000, 2018320, 0559,       SUOMI NPP,            VIIRS,     24,         1.730
-121.407000,  39.783000, 2018320, 0600,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0602,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0607,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0612,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0615,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0617,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0622,       GOES-EAST,              FDC,     22,      -999.000
-124.106000,  53.409000, 2018320, 0627,       GOES-EAST,         ANALYSIS,     22,      -999.000
-121.407000,  39.783000, 2018320, 0627,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0630,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0632,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0637,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0642,       GOES-EAST,              FDC,     22,      -999.000
 -89.398000,  35.659000, 2018320, 0643,         NOAA 20,         ANALYSIS,     35,      -999.000
 -81.944000,  29.108000, 2018320, 0643,         NOAA 20,            VIIRS,     27,         0.382
 -83.213000,  30.046000, 2018320, 0643,         NOAA 20,            VIIRS,     94,         1.266
 -84.959000,  30.391000, 2018320, 0643,         NOAA 20,            VIIRS,     56,         6.345
 -84.959000,  30.392000, 2018320, 0643,         NOAA 20,            VIIRS,     56,         5.299
 -84.892000,  30.492000, 2018320, 0643,         NOAA 20,            VIIRS,     35,         1.991
 -84.893000,  30.492000, 2018320, 0643,         NOAA 20,            VIIRS,     35,         1.796
 -85.326000,  30.684000, 2018320, 0643,         NOAA 20,            VIIRS,     56,         0.781
 -89.910000,  35.989000, 2018320, 0643,         NOAA 20,            VIIRS,     35,         0.892
 -89.910000,  35.989000, 2018320, 0643,         NOAA 20,            VIIRS,     35,         1.113
-121.407000,  39.783000, 2018320, 0645,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0647,       GOES-EAST,              FDC,     22,      -999.000
 -79.538000,   9.168000, 2018320, 0649,         NOAA 20,            VIIRS,     93,         1.298
 -70.230000,  11.633000, 2018320, 0649,         NOAA 20,            VIIRS,      8,         1.743
 -86.088000,  11.957000, 2018320, 0649,         NOAA 20,            VIIRS,     93,         0.905
 -86.165000,  11.985000, 2018320, 0649,         NOAA 20,            VIIRS,     56,         1.372
 -90.909000,  14.477000, 2018320, 0649,         NOAA 20,            VIIRS,     29,        12.330
 -90.920000,  14.478000, 2018320, 0649,         NOAA 20,            VIIRS,     29,        12.330
 -90.928000,  14.479000, 2018320, 0649,         NOAA 20,            VIIRS,     29,         6.161
 -90.919000,  14.484000, 2018320, 0649,         NOAA 20,            VIIRS,     29,         2.313
 -91.574000,  14.740000, 2018320, 0649,         NOAA 20,            VIIRS,     52,         1.762
 -78.174000,  21.145000, 2018320, 0649,         NOAA 20,            VIIRS,     91,         0.771
 -78.242000,  21.274000, 2018320, 0649,         NOAA 20,            VIIRS,     93,         2.221
 -77.180000,  21.399000, 2018320, 0649,         NOAA 20,            VIIRS,     91,         0.447
 -77.704000,  21.714000, 2018320, 0649,         NOAA 20,            VIIRS,     24,         0.961
 -77.707000,  21.718000, 2018320, 0649,         NOAA 20,            VIIRS,     24,         1.650
 -77.706000,  21.721000, 2018320, 0649,         NOAA 20,            VIIRS,     24,         1.650
-121.407000,  39.783000, 2018320, 0652,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0657,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0700,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0702,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0707,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0712,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0715,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0717,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0722,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0727,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0730,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0732,       GOES-EAST,              FDC,     22,      -999.000
 -86.898000,  33.063000, 2018320, 0734,       SUOMI NPP,         ANALYSIS,     57,      -999.000
 -88.930000,  35.853000, 2018320, 0734,       SUOMI NPP,         ANALYSIS,     57,      -999.000
 -83.209000,  30.044000, 2018320, 0734,       SUOMI NPP,            VIIRS,     56,         0.659
 -91.958000,  30.223000, 2018320, 0734,       SUOMI NPP,            VIIRS,     31,         0.539
 -84.958000,  30.393000, 2018320, 0734,       SUOMI NPP,            VIIRS,     56,         5.450
 -84.893000,  30.490000, 2018320, 0734,       SUOMI NPP,            VIIRS,     35,         2.202
 -85.326000,  30.681000, 2018320, 0734,       SUOMI NPP,            VIIRS,     56,         0.993
 -96.314000,  31.014000, 2018320, 0734,       SUOMI NPP,            VIIRS,     31,         0.692
 -84.726000,  31.257000, 2018320, 0734,       SUOMI NPP,            VIIRS,     35,         0.383
 -95.139000,  32.012000, 2018320, 0734,       SUOMI NPP,            VIIRS,     31,         0.585
 -89.691000,  34.739000, 2018320, 0734,       SUOMI NPP,            VIIRS,     26,         0.801
 -87.541000,  34.771000, 2018320, 0734,       SUOMI NPP,            VIIRS,     57,         1.179
 -89.909000,  35.990000, 2018320, 0734,       SUOMI NPP,            VIIRS,     35,         0.872
 -91.586000,  36.335000, 2018320, 0734,       SUOMI NPP,            VIIRS,     26,         1.013
 -94.434000,  37.061000, 2018320, 0734,       SUOMI NPP,            VIIRS,     91,         1.295
 -87.056000,  37.314000, 2018320, 0734,       SUOMI NPP,            VIIRS,     57,         0.680
 -93.729000,  37.365000, 2018320, 0734,       SUOMI NPP,            VIIRS,     57,         1.486
 -92.764000,  38.827000, 2018320, 0734,       SUOMI NPP,            VIIRS,     57,         1.765
 -87.788000,  39.122000, 2018320, 0734,       SUOMI NPP,            VIIRS,     57,         0.678
 -92.276000,  39.358000, 2018320, 0734,       SUOMI NPP,            VIIRS,     91,         0.398
 -93.491000,  39.673000, 2018320, 0734,       SUOMI NPP,            VIIRS,     55,         0.577
-121.407000,  39.783000, 2018320, 0737,       GOES-EAST,              FDC,     22,      -999.000
 -86.088000,  11.955000, 2018320, 0740,       SUOMI NPP,            VIIRS,     93,         2.468
 -90.821000,  14.234000, 2018320, 0740,       SUOMI NPP,            VIIRS,     93,         0.913
 -90.601000,  14.381000, 2018320, 0740,       SUOMI NPP,            VIIRS,     29,        16.039
 -90.601000,  14.384000, 2018320, 0740,       SUOMI NPP,            VIIRS,     29,        16.039
 -90.605000,  14.385000, 2018320, 0740,       SUOMI NPP,            VIIRS,     29,        16.039
 -90.608000,  14.385000, 2018320, 0740,       SUOMI NPP,            VIIRS,     29,         3.165
 -90.882000,  14.472000, 2018320, 0740,       SUOMI NPP,            VIIRS,     29,         3.076
 -90.877000,  14.474000, 2018320, 0740,       SUOMI NPP,            VIIRS,     29,        27.615
 -90.881000,  14.475000, 2018320, 0740,       SUOMI NPP,            VIIRS,     29,        27.615
 -90.885000,  14.475000, 2018320, 0740,       SUOMI NPP,            VIIRS,     29,         2.167
 -91.568000,  14.738000, 2018320, 0740,       SUOMI NPP,            VIIRS,     52,         2.454
 -90.276000,  14.814000, 2018320, 0740,       SUOMI NPP,            VIIRS,     56,         0.904
 -90.280000,  14.814000, 2018320, 0740,       SUOMI NPP,            VIIRS,     56,         0.904
 -78.240000,  21.272000, 2018320, 0740,       SUOMI NPP,            VIIRS,     93,         0.694
 -77.704000,  21.711000, 2018320, 0740,       SUOMI NPP,            VIIRS,     24,         1.115
 -77.708000,  21.719000, 2018320, 0740,       SUOMI NPP,            VIIRS,     24,         2.200
 -99.933000,  25.455000, 2018320, 0740,       SUOMI NPP,            VIIRS,     41,         1.518
 -99.937000,  25.455000, 2018320, 0740,       SUOMI NPP,            VIIRS,     41,         1.518
 -99.888000,  25.517000, 2018320, 0740,       SUOMI NPP,            VIIRS,     94,         0.831
-121.407000,  39.783000, 2018320, 0742,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0745,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0747,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0752,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0757,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0800,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0802,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0807,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0812,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0815,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0817,       GOES-EAST,              FDC,     22,      -999.000
-115.154000,  57.692000, 2018320, 0820,         NOAA 20,         ANALYSIS,     60,      -999.000
-115.154000,  57.695000, 2018320, 0820,         NOAA 20,         ANALYSIS,     60,      -999.000
-115.147000,  57.696000, 2018320, 0820,         NOAA 20,         ANALYSIS,     60,      -999.000
-115.829000,  58.410000, 2018320, 0820,         NOAA 20,         ANALYSIS,     57,      -999.000
-115.832000,  58.410000, 2018320, 0820,         NOAA 20,         ANALYSIS,     57,      -999.000
-115.833000,  58.413000, 2018320, 0820,         NOAA 20,         ANALYSIS,     57,      -999.000
 -93.492000,  39.674000, 2018320, 0820,         NOAA 20,            VIIRS,     55,         0.929
-111.520000,  42.248000, 2018320, 0820,         NOAA 20,            VIIRS,     22,         1.118
-113.515000,  45.341000, 2018320, 0820,         NOAA 20,            VIIRS,     22,         5.925
-113.516000,  45.345000, 2018320, 0820,         NOAA 20,            VIIRS,     22,         3.102
-113.515000,  45.347000, 2018320, 0820,         NOAA 20,            VIIRS,     22,         3.249
-121.407000,  39.783000, 2018320, 0822,       GOES-EAST,              FDC,     22,      -999.000
-110.393000,  40.197000, 2018320, 0826,         NOAA 20,         ANALYSIS,     47,      -999.000
-104.103000,  22.196000, 2018320, 0826,         NOAA 20,            VIIRS,     22,         0.294
-100.971000,  22.718000, 2018320, 0826,         NOAA 20,            VIIRS,     40,         1.227
-105.894000,  23.027000, 2018320, 0826,         NOAA 20,            VIIRS,     32,         1.472
-105.899000,  23.027000, 2018320, 0826,         NOAA 20,            VIIRS,     32,         1.472
-105.894000,  23.030000, 2018320, 0826,         NOAA 20,            VIIRS,     93,         1.472
-105.898000,  23.031000, 2018320, 0826,         NOAA 20,            VIIRS,     93,         1.472
 -99.935000,  25.453000, 2018320, 0826,         NOAA 20,            VIIRS,     41,         3.937
 -99.887000,  25.519000, 2018320, 0826,         NOAA 20,            VIIRS,     94,         1.488
 -99.707000,  28.660000, 2018320, 0826,         NOAA 20,            VIIRS,     94,         0.683
 -84.955000,  30.391000, 2018320, 0826,         NOAA 20,            VIIRS,     56,         2.478
 -84.955000,  30.392000, 2018320, 0826,         NOAA 20,            VIIRS,     56,         2.246
 -99.764000,  30.479000, 2018320, 0826,         NOAA 20,            VIIRS,     94,         0.486
 -84.892000,  30.491000, 2018320, 0826,         NOAA 20,            VIIRS,     35,         1.209
 -84.892000,  30.493000, 2018320, 0826,         NOAA 20,            VIIRS,     35,         1.230
 -96.690000,  30.555000, 2018320, 0826,         NOAA 20,            VIIRS,     94,         1.245
-109.055000,  30.715000, 2018320, 0826,         NOAA 20,            VIIRS,     51,         1.174
-109.055000,  30.720000, 2018320, 0826,         NOAA 20,            VIIRS,     51,         1.174
 -96.314000,  31.015000, 2018320, 0826,         NOAA 20,            VIIRS,     31,         0.783
-106.697000,  32.149000, 2018320, 0826,         NOAA 20,            VIIRS,     22,         0.834
 -99.754000,  32.538000, 2018320, 0826,         NOAA 20,            VIIRS,     41,         0.415
 -97.995000,  32.963000, 2018320, 0826,         NOAA 20,            VIIRS,     91,         0.663
 -93.527000,  34.266000, 2018320, 0826,         NOAA 20,            VIIRS,     26,         0.966
 -87.539000,  34.772000, 2018320, 0826,         NOAA 20,            VIIRS,     57,         0.960
 -87.540000,  34.772000, 2018320, 0826,         NOAA 20,            VIIRS,     57,         0.702
 -89.908000,  35.988000, 2018320, 0826,         NOAA 20,            VIIRS,     35,         1.499
 -97.839000,  36.341000, 2018320, 0826,         NOAA 20,            VIIRS,     31,         1.025
 -94.434000,  37.063000, 2018320, 0826,         NOAA 20,            VIIRS,     91,         1.356
 -93.728000,  37.367000, 2018320, 0826,         NOAA 20,            VIIRS,     57,         1.186
 -92.753000,  37.673000, 2018320, 0826,         NOAA 20,            VIIRS,     57,         1.944
-105.085000,  37.935000, 2018320, 0826,         NOAA 20,            VIIRS,     91,         0.593
-106.893000,  38.106000, 2018320, 0826,         NOAA 20,            VIIRS,     91,         7.582
-106.899000,  38.111000, 2018320, 0826,         NOAA 20,            VIIRS,     91,         7.582
 -92.763000,  38.825000, 2018320, 0826,         NOAA 20,            VIIRS,     57,         1.614
 -94.691000,  39.156000, 2018320, 0826,         NOAA 20,            VIIRS,      1,         6.117
-121.407000,  39.783000, 2018320, 0827,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0830,       GOES-EAST,              FDC,     22,      -999.000
 -90.820000,  14.458000, 2018320, 0831,         NOAA 20,            VIIRS,     24,         1.535
 -90.815000,  14.462000, 2018320, 0831,         NOAA 20,            VIIRS,     24,        15.216
 -90.824000,  14.464000, 2018320, 0831,         NOAA 20,            VIIRS,     29,        15.340
 -90.835000,  14.466000, 2018320, 0831,         NOAA 20,            VIIRS,     29,        15.340
-103.797000,  19.229000, 2018320, 0831,         NOAA 20,            VIIRS,     47,         0.514
-121.407000,  39.783000, 2018320, 0832,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0837,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0842,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0845,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0847,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0852,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0857,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0900,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0902,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0907,       GOES-EAST,              FDC,     22,      -999.000
-110.866000,  45.755000, 2018320, 0911,       SUOMI NPP,         ANALYSIS,     22,      -999.000
-111.520000,  42.249000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         1.080
-123.549000,  44.354000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         1.036
-123.548000,  44.359000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         1.176
-123.548000,  44.360000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         0.930
-118.532000,  44.568000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         2.086
-113.515000,  45.339000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         1.390
-113.520000,  45.343000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         2.018
-113.519000,  45.347000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         0.920
-117.893000,  45.759000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         1.529
-118.823000,  48.199000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         7.797
-124.667000,  49.174000, 2018320, 0911,       SUOMI NPP,            VIIRS,     20,         1.423
-120.778000,  49.803000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         0.881
-120.777000,  49.806000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         2.835
-120.781000,  49.806000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         2.835
-120.777000,  49.809000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         1.512
-120.781000,  49.809000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         3.316
-120.834000,  49.810000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         0.830
-120.840000,  49.811000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         0.830
-120.785000,  49.819000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         0.415
-120.789000,  49.820000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         1.206
-120.794000,  49.820000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         1.206
-120.798000,  49.825000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         1.327
-118.634000,  50.217000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         2.360
-118.636000,  50.220000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         4.190
-118.644000,  50.221000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         4.190
-118.633000,  50.222000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         3.372
-118.642000,  50.222000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         4.177
-118.644000,  50.225000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         4.190
-118.653000,  50.226000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         3.131
-118.641000,  50.227000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         4.177
-118.650000,  50.228000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         4.177
-120.094000,  50.327000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         1.075
-120.112000,  50.328000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         0.808
-120.079000,  50.332000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         1.223
-120.111000,  50.333000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         0.808
-120.083000,  50.337000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         0.824
-126.043000,  50.382000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         1.063
-118.994000,  50.407000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         4.636
-120.489000,  50.409000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         0.572
-120.494000,  50.410000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         0.572
-120.488000,  50.411000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         0.780
-120.493000,  50.411000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         0.924
-120.513000,  50.412000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         0.845
-120.513000,  50.416000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         0.975
-120.512000,  50.417000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         2.247
-120.511000,  50.421000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         0.975
-120.829000,  50.429000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         1.024
-120.885000,  50.444000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         0.448
-119.792000,  50.475000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         2.092
-119.796000,  50.476000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         1.724
-119.801000,  50.476000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         1.724
-119.796000,  50.481000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         1.205
-123.903000,  50.660000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         1.307
-123.931000,  50.666000, 2018320, 0911,       SUOMI NPP,            VIIRS,      9,         1.037
-122.790000,  50.906000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         1.182
-122.792000,  50.910000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         0.852
-120.176000,  51.694000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         2.610
-121.325000,  52.442000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         1.698
-121.224000,  52.445000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         1.355
-125.555000,  52.647000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         6.776
-125.551000,  52.649000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         4.372
-125.559000,  52.649000, 2018320, 0911,       SUOMI NPP,            VIIRS,     22,         5.797
-123.296000,  53.407000, 2018320, 0911,       SUOMI NPP,            VIIRS,     21,         0.771
-125.975000,  53.678000, 2018320, 0911,       SUOMI NPP,            VIIRS,     21,         3.678
-125.966000,  53.679000, 2018320, 0911,       SUOMI NPP,            VIIRS,     21,         4.370
-125.971000,  53.681000, 2018320, 0911,       SUOMI NPP,            VIIRS,     21,         4.368
-125.980000,  53.681000, 2018320, 0911,       SUOMI NPP,            VIIRS,     21,         4.368
-125.961000,  53.682000, 2018320, 0911,       SUOMI NPP,            VIIRS,     21,         3.783
-125.967000,  53.685000, 2018320, 0911,       SUOMI NPP,            VIIRS,     21,         4.370
-125.976000,  53.685000, 2018320, 0911,       SUOMI NPP,            VIIRS,     21,         3.678
-125.962000,  53.688000, 2018320, 0911,       SUOMI NPP,            VIIRS,     21,         3.002
-125.972000,  53.688000, 2018320, 0911,       SUOMI NPP,            VIIRS,     21,         3.219
-125.968000,  53.692000, 2018320, 0911,       SUOMI NPP,            VIIRS,     21,         3.236
-125.977000,  53.692000, 2018320, 0911,       SUOMI NPP,            VIIRS,     21,         3.209
-125.973000,  53.695000, 2018320, 0911,       SUOMI NPP,            VIIRS,     21,         3.219
-121.346000,  55.754000, 2018320, 0911,       SUOMI NPP,            VIIRS,     60,         7.061
-121.343000,  55.757000, 2018320, 0911,       SUOMI NPP,            VIIRS,     60,         3.693
-121.349000,  55.757000, 2018320, 0911,       SUOMI NPP,            VIIRS,     60,         5.089
-116.752000,  57.787000, 2018320, 0911,       SUOMI NPP,            VIIRS,     60,         0.000
-117.005000,  58.410000, 2018320, 0911,       SUOMI NPP,            VIIRS,     60,         0.000
-121.407000,  39.783000, 2018320, 0912,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0915,       GOES-EAST,              FDC,     22,      -999.000
-121.407000,  39.783000, 2018320, 0917,       GOES-EAST,              FDC,     22,      -999.000
-105.897000,  23.028000, 2018320, 0917,       SUOMI NPP,            VIIRS,     32,         0.783
-107.753000,  24.883000, 2018320, 0917,       SUOMI NPP,            VIIRS,     37,         0.411
-109.016000,  26.360000, 2018320, 0917,       SUOMI NPP,            VIIRS,     32,         0.670
-115.680000,  30.076000, 2018320, 0917,       SUOMI NPP,            VIIRS,     51,         0.986
-115.894000,  30.521000, 2018320, 0917,       SUOMI NPP,            VIIRS,     51,         1.520
-115.894000,  30.525000, 2018320, 0917,       SUOMI NPP,            VIIRS,     51,         1.520
-109.054000,  30.717000, 2018320, 0917,       SUOMI NPP,            VIIRS,     51,         1.202
-109.055000,  30.717000, 2018320, 0917,       SUOMI NPP,            VIIRS,     51,         1.648
-116.787000,  32.499000, 2018320, 0917,       SUOMI NPP,            VIIRS,     46,         0.959
-110.336000,  34.341000, 2018320, 0917,       SUOMI NPP,            VIIRS,     47,         1.152
-118.586000,  36.212000, 2018320, 0917,       SUOMI NPP,            VIIRS,     22,         0.583
-118.562000,  36.222000, 2018320, 0917,       SUOMI NPP,            VIIRS,     22,         1.742
