        Lon,        Lat, YearDay, Time,       Satellite, Method of Detect, Ecosys, Fire RadPower
 -64.059000,   9.230000, 2018319, 0527,         NOAA 20,            VIIRS,     19,         0.975
 -64.045000,   9.275000, 2018319, 0527,         NOAA 20,            VIIRS,     58,         2.140
 -64.547000,   9.387000, 2018319, 0527,         NOAA 20,            VIIRS,     58,         1.885
 -70.983000,   9.515000, 2018319, 0527,         NOAA 20,            VIIRS,     33,         1.375
 -70.981000,   9.517000, 2018319, 0527,         NOAA 20,            VIIRS,     33,         0.983
 -63.631000,   9.562000, 2018319, 0527,         NOAA 20,            VIIRS,     43,         1.918
 -63.631000,   9.566000, 2018319, 0527,         NOAA 20,            VIIRS,     43,         2.160
 -63.568000,   9.639000, 2018319, 0527,         NOAA 20,            VIIRS,     33,         1.073
 -63.572000,   9.639000, 2018319, 0527,         NOAA 20,            VIIRS,     33,         1.097
 -63.559000,   9.641000, 2018319, 0527,         NOAA 20,            VIIRS,     19,         0.949
 -63.563000,   9.642000, 2018319, 0527,         NOAA 20,            VIIRS,     43,         2.038
 -63.568000,   9.642000, 2018319, 0527,         NOAA 20,            VIIRS,     43,         2.038
 -63.572000,   9.643000, 2018319, 0527,         NOAA 20,            VIIRS,     43,         0.889
 -63.576000,   9.643000, 2018319, 0527,         NOAA 20,            VIIRS,     43,         0.889
 -63.558000,   9.645000, 2018319, 0527,         NOAA 20,            VIIRS,     19,         0.949
 -63.563000,   9.645000, 2018319, 0527,         NOAA 20,            VIIRS,     43,         2.038
 -63.567000,   9.646000, 2018319, 0527,         NOAA 20,            VIIRS,     43,         2.038
 -63.571000,   9.646000, 2018319, 0527,         NOAA 20,            VIIRS,     43,         0.889
 -63.527000,   9.647000, 2018319, 0527,         NOAA 20,            VIIRS,     43,         2.730
 -63.620000,   9.650000, 2018319, 0527,         NOAA 20,            VIIRS,     94,         2.122
 -63.624000,   9.650000, 2018319, 0527,         NOAA 20,            VIIRS,     94,        19.320
 -63.526000,   9.651000, 2018319, 0527,         NOAA 20,            VIIRS,     43,         4.110
 -63.531000,   9.652000, 2018319, 0527,         NOAA 20,            VIIRS,     43,         4.110
 -63.535000,   9.652000, 2018319, 0527,         NOAA 20,            VIIRS,     43,         2.619
 -63.539000,   9.653000, 2018319, 0527,         NOAA 20,            VIIRS,     43,         2.619
 -63.570000,   9.654000, 2018319, 0527,         NOAA 20,            VIIRS,     43,         0.662
 -63.619000,   9.654000, 2018319, 0527,         NOAA 20,            VIIRS,     94,         2.122
 -63.623000,   9.654000, 2018319, 0527,         NOAA 20,            VIIRS,     94,        19.320
 -63.530000,   9.655000, 2018319, 0527,         NOAA 20,            VIIRS,     43,         4.110
 -63.628000,   9.655000, 2018319, 0527,         NOAA 20,            VIIRS,     94,        19.320
 -63.534000,   9.656000, 2018319, 0527,         NOAA 20,            VIIRS,     43,         2.619
 -63.561000,   9.656000, 2018319, 0527,         NOAA 20,            VIIRS,     43,         0.715
 -63.565000,   9.657000, 2018319, 0527,         NOAA 20,            VIIRS,     43,         0.715
 -63.569000,   9.657000, 2018319, 0527,         NOAA 20,            VIIRS,     43,         1.116
 -63.614000,   9.657000, 2018319, 0527,         NOAA 20,            VIIRS,     94,         0.724
 -63.618000,   9.657000, 2018319, 0527,         NOAA 20,            VIIRS,     94,         0.724
 -63.623000,   9.658000, 2018319, 0527,         NOAA 20,            VIIRS,     94,         0.850
 -63.627000,   9.658000, 2018319, 0527,         NOAA 20,            VIIRS,     94,         0.850
 -63.632000,   9.659000, 2018319, 0527,         NOAA 20,            VIIRS,     19,         1.769
 -63.622000,   9.661000, 2018319, 0527,         NOAA 20,            VIIRS,     43,         0.850
 -63.627000,   9.662000, 2018319, 0527,         NOAA 20,            VIIRS,     43,         0.850
 -63.529000,   9.704000, 2018319, 0527,         NOAA 20,            VIIRS,     19,         2.390
 -63.459000,   9.731000, 2018319, 0527,         NOAA 20,            VIIRS,      1,         1.242
 -63.476000,   9.733000, 2018319, 0527,         NOAA 20,            VIIRS,     19,         1.649
 -63.467000,   9.736000, 2018319, 0527,         NOAA 20,            VIIRS,      1,         1.514
 -63.471000,   9.736000, 2018319, 0527,         NOAA 20,            VIIRS,     19,         6.730
 -63.476000,   9.737000, 2018319, 0527,         NOAA 20,            VIIRS,     19,         6.730
 -63.480000,   9.738000, 2018319, 0527,         NOAA 20,            VIIRS,     19,         1.170
 -63.466000,   9.739000, 2018319, 0527,         NOAA 20,            VIIRS,      1,         1.514
 -63.471000,   9.740000, 2018319, 0527,         NOAA 20,            VIIRS,     19,         6.730
 -63.475000,   9.741000, 2018319, 0527,         NOAA 20,            VIIRS,     19,         6.730
 -63.479000,   9.741000, 2018319, 0527,         NOAA 20,            VIIRS,     19,         1.170
 -63.470000,   9.744000, 2018319, 0527,         NOAA 20,            VIIRS,      1,         1.107
 -63.474000,   9.744000, 2018319, 0527,         NOAA 20,            VIIRS,     19,         1.107
 -63.479000,   9.745000, 2018319, 0527,         NOAA 20,            VIIRS,     19,         0.852
 -63.264000,   9.774000, 2018319, 0527,         NOAA 20,            VIIRS,     19,         0.612
 -63.337000,   9.855000, 2018319, 0527,         NOAA 20,            VIIRS,     33,         1.974
 -63.342000,   9.855000, 2018319, 0527,         NOAA 20,            VIIRS,     33,         1.710
 -63.337000,   9.858000, 2018319, 0527,         NOAA 20,            VIIRS,     33,         1.974
 -63.341000,   9.859000, 2018319, 0527,         NOAA 20,            VIIRS,     33,         1.710
 -63.180000,   9.978000, 2018319, 0527,         NOAA 20,            VIIRS,     33,         1.629
 -63.184000,   9.979000, 2018319, 0527,         NOAA 20,            VIIRS,     33,         1.629
 -62.237000,  10.008000, 2018319, 0527,         NOAA 20,            VIIRS,     19,         1.082
 -66.803000,  10.164000, 2018319, 0527,         NOAA 20,            VIIRS,     33,         0.694
 -66.800000,  10.165000, 2018319, 0527,         NOAA 20,            VIIRS,     33,         0.607
 -67.077000,  10.590000, 2018319, 0527,         NOAA 20,            VIIRS,     43,         0.944
 -71.535000,  10.754000, 2018319, 0527,         NOAA 20,            VIIRS,      9,         3.210
 -70.229000,  11.631000, 2018319, 0527,         NOAA 20,            VIIRS,      8,         2.555
 -70.234000,  11.632000, 2018319, 0527,         NOAA 20,            VIIRS,     53,         2.555
 -70.196000,  11.739000, 2018319, 0527,         NOAA 20,            VIIRS,      8,         4.373
 -70.200000,  11.740000, 2018319, 0527,         NOAA 20,            VIIRS,      8,        17.167
 -70.204000,  11.740000, 2018319, 0527,         NOAA 20,            VIIRS,      8,        17.167
 -70.199000,  11.746000, 2018319, 0527,         NOAA 20,            VIIRS,     17,         0.946
 -69.208000,  44.866000, 2018319, 0607,       SUOMI NPP,            VIIRS,     23,         1.227
 -72.615000,   5.212000, 2018319, 0618,       SUOMI NPP,            VIIRS,     33,         0.821
 -72.614000,   5.215000, 2018319, 0618,       SUOMI NPP,            VIIRS,     33,         0.821
 -73.801000,   5.234000, 2018319, 0618,       SUOMI NPP,            VIIRS,     43,         1.372
 -73.800000,   5.237000, 2018319, 0618,       SUOMI NPP,            VIIRS,     51,         0.772
 -72.574000,   7.888000, 2018319, 0618,       SUOMI NPP,            VIIRS,     43,         1.207
 -72.570000,   7.890000, 2018319, 0618,       SUOMI NPP,            VIIRS,     43,         1.207
 -72.573000,   7.891000, 2018319, 0618,       SUOMI NPP,            VIIRS,     91,         1.207
 -72.594000,   7.894000, 2018319, 0618,       SUOMI NPP,            VIIRS,     91,         0.690
 -72.672000,   7.903000, 2018319, 0618,       SUOMI NPP,            VIIRS,     19,         0.844
 -72.488000,   7.952000, 2018319, 0618,       SUOMI NPP,            VIIRS,     43,         0.526
 -73.567000,   7.959000, 2018319, 0618,       SUOMI NPP,            VIIRS,     58,         1.149
 -72.471000,   7.966000, 2018319, 0618,       SUOMI NPP,            VIIRS,     91,         1.026
 -72.471000,   7.970000, 2018319, 0618,       SUOMI NPP,            VIIRS,     91,         1.026
 -72.418000,   8.032000, 2018319, 0618,       SUOMI NPP,            VIIRS,     28,         0.711
 -72.422000,   8.032000, 2018319, 0618,       SUOMI NPP,            VIIRS,     28,         0.711
 -72.417000,   8.035000, 2018319, 0618,       SUOMI NPP,            VIIRS,     28,         0.711
 -72.421000,   8.036000, 2018319, 0618,       SUOMI NPP,            VIIRS,     28,         0.711
 -65.002000,   8.042000, 2018319, 0618,       SUOMI NPP,            VIIRS,     43,         1.546
 -65.003000,   8.042000, 2018319, 0618,       SUOMI NPP,            VIIRS,     43,         1.352
 -72.420000,   8.042000, 2018319, 0618,       SUOMI NPP,            VIIRS,     33,         0.780
 -72.423000,   8.043000, 2018319, 0618,       SUOMI NPP,            VIIRS,     33,         0.993
 -72.419000,   8.046000, 2018319, 0618,       SUOMI NPP,            VIIRS,     33,         0.654
 -72.423000,   8.046000, 2018319, 0618,       SUOMI NPP,            VIIRS,     33,         0.322
 -72.601000,   8.075000, 2018319, 0618,       SUOMI NPP,            VIIRS,     19,         0.851
 -72.597000,   8.081000, 2018319, 0618,       SUOMI NPP,            VIIRS,     19,         0.595
 -72.596000,   8.084000, 2018319, 0618,       SUOMI NPP,            VIIRS,     19,         0.595
 -64.073000,   8.524000, 2018319, 0618,       SUOMI NPP,            VIIRS,     43,         1.048
 -64.072000,   8.525000, 2018319, 0618,       SUOMI NPP,            VIIRS,     43,         2.225
 -64.072000,   8.530000, 2018319, 0618,       SUOMI NPP,            VIIRS,     43,         1.048
 -66.884000,   8.541000, 2018319, 0618,       SUOMI NPP,            VIIRS,     43,         0.684
 -66.879000,   8.545000, 2018319, 0618,       SUOMI NPP,            VIIRS,     43,         1.509
 -64.134000,   8.557000, 2018319, 0618,       SUOMI NPP,            VIIRS,     43,         1.402
 -64.137000,   8.558000, 2018319, 0618,       SUOMI NPP,            VIIRS,     43,         1.402
 -70.210000,   8.697000, 2018319, 0618,       SUOMI NPP,            VIIRS,     91,         0.781
 -67.084000,   8.719000, 2018319, 0618,       SUOMI NPP,            VIIRS,     43,         0.711
 -63.925000,   8.933000, 2018319, 0618,       SUOMI NPP,            VIIRS,     43,         0.970
 -63.924000,   8.935000, 2018319, 0618,       SUOMI NPP,            VIIRS,     43,         1.259
 -75.096000,   9.406000, 2018319, 0618,       SUOMI NPP,            VIIRS,     58,         0.724
 -63.474000,   9.734000, 2018319, 0618,       SUOMI NPP,            VIIRS,     19,         4.355
 -63.469000,   9.738000, 2018319, 0618,       SUOMI NPP,            VIIRS,      1,         6.851
 -71.792000,  10.082000, 2018319, 0618,       SUOMI NPP,            VIIRS,     19,         1.051
 -69.313000,  10.119000, 2018319, 0618,       SUOMI NPP,            VIIRS,     43,         1.276
 -71.464000,  10.365000, 2018319, 0618,       SUOMI NPP,            VIIRS,      1,         0.856
 -71.530000,  10.752000, 2018319, 0618,       SUOMI NPP,            VIIRS,     43,         2.145
 -72.680000,  11.080000, 2018319, 0618,       SUOMI NPP,            VIIRS,     58,         1.005
 -72.679000,  11.083000, 2018319, 0618,       SUOMI NPP,            VIIRS,     43,         1.005
 -72.545000,  11.157000, 2018319, 0618,       SUOMI NPP,            VIIRS,     58,         1.364
 -70.231000,  11.627000, 2018319, 0618,       SUOMI NPP,            VIIRS,      8,         0.826
 -70.231000,  11.630000, 2018319, 0618,       SUOMI NPP,            VIIRS,      8,         9.705
 -70.198000,  11.737000, 2018319, 0618,       SUOMI NPP,            VIIRS,      8,        21.296
 -70.201000,  11.738000, 2018319, 0618,       SUOMI NPP,            VIIRS,      8,        21.296
 -70.193000,  11.740000, 2018319, 0618,       SUOMI NPP,            VIIRS,      8,         2.894
 -70.197000,  11.740000, 2018319, 0618,       SUOMI NPP,            VIIRS,      8,         2.629
 -70.201000,  11.741000, 2018319, 0618,       SUOMI NPP,            VIIRS,      8,         2.629
 -70.172000,  11.749000, 2018319, 0618,       SUOMI NPP,            VIIRS,     17,         2.211
 -71.225000,  19.680000, 2018319, 0618,       SUOMI NPP,            VIIRS,     41,         0.497
 -71.224000,  19.684000, 2018319, 0618,       SUOMI NPP,            VIIRS,     41,         0.497
 -75.702000,  20.660000, 2018319, 0618,       SUOMI NPP,            VIIRS,     93,         0.526
 -78.238000,  21.271000, 2018319, 0618,       SUOMI NPP,            VIIRS,     93,         0.893
 -77.706000,  21.715000, 2018319, 0618,       SUOMI NPP,            VIIRS,     24,         3.764
 -77.705000,  21.720000, 2018319, 0618,       SUOMI NPP,            VIIRS,     24,         6.397
-121.446000,  39.704000, 2018319, 0627,       GOES-EAST,              FDC,     22,      -999.000
-121.412000,  39.865000, 2018319, 0630,       GOES-EAST,              FDC,     22,      -999.000
-121.412000,  39.865000, 2018319, 0632,       GOES-EAST,              FDC,     22,      -999.000
-121.446000,  39.704000, 2018319, 0637,       GOES-EAST,              FDC,     22,      -999.000
-121.412000,  39.865000, 2018319, 0700,       GOES-EAST,              FDC,     22,      -999.000
-121.412000,  39.865000, 2018319, 0702,       GOES-EAST,              FDC,     22,      -999.000
 -81.368000,  26.364000, 2018319, 0702,         NOAA 20,            VIIRS,     41,         0.343
 -81.107000,  28.940000, 2018319, 0702,         NOAA 20,            VIIRS,     94,         0.537
 -92.129000,  33.557000, 2018319, 0702,         NOAA 20,            VIIRS,     27,         1.157
 -94.944000,  34.458000, 2018319, 0702,         NOAA 20,            VIIRS,     27,         3.286
 -94.945000,  34.458000, 2018319, 0702,         NOAA 20,            VIIRS,     27,         2.713
-121.412000,  39.865000, 2018319, 0707,       GOES-EAST,              FDC,     22,      -999.000
 -72.572000,   7.889000, 2018319, 0708,         NOAA 20,            VIIRS,     43,         0.900
 -73.565000,   7.960000, 2018319, 0708,         NOAA 20,            VIIRS,     58,         2.234
 -73.567000,   7.960000, 2018319, 0708,         NOAA 20,            VIIRS,     58,         2.448
 -72.417000,   8.037000, 2018319, 0708,         NOAA 20,            VIIRS,     28,         1.976
 -72.418000,   8.038000, 2018319, 0708,         NOAA 20,            VIIRS,     28,         1.670
 -75.096000,   9.407000, 2018319, 0708,         NOAA 20,            VIIRS,     58,         0.807
 -75.095000,   9.408000, 2018319, 0708,         NOAA 20,            VIIRS,     58,         0.968
 -72.717000,  10.991000, 2018319, 0708,         NOAA 20,            VIIRS,     58,         2.433
 -72.719000,  10.991000, 2018319, 0708,         NOAA 20,            VIIRS,     58,         2.299
 -72.713000,  10.996000, 2018319, 0708,         NOAA 20,            VIIRS,     58,         1.707
 -72.706000,  11.002000, 2018319, 0708,         NOAA 20,            VIIRS,     58,         1.707
 -72.709000,  11.003000, 2018319, 0708,         NOAA 20,            VIIRS,     58,         3.084
 -72.678000,  11.084000, 2018319, 0708,         NOAA 20,            VIIRS,     43,         2.649
 -86.166000,  11.985000, 2018319, 0708,         NOAA 20,            VIIRS,     56,         9.102
 -86.170000,  11.986000, 2018319, 0708,         NOAA 20,            VIIRS,     56,        23.249
 -91.170000,  14.104000, 2018319, 0708,         NOAA 20,            VIIRS,     93,         8.585
 -91.175000,  14.104000, 2018319, 0708,         NOAA 20,            VIIRS,     93,         8.585
 -90.607000,  14.385000, 2018319, 0708,         NOAA 20,            VIIRS,     29,        10.139
 -90.884000,  14.475000, 2018319, 0708,         NOAA 20,            VIIRS,     29,        15.548
 -90.886000,  14.475000, 2018319, 0708,         NOAA 20,            VIIRS,     29,        29.360
 -90.891000,  14.476000, 2018319, 0708,         NOAA 20,            VIIRS,     29,        15.548
 -90.280000,  14.816000, 2018319, 0708,         NOAA 20,            VIIRS,     56,         0.712
 -93.760000,  16.018000, 2018319, 0708,         NOAA 20,            VIIRS,     24,         0.896
 -93.763000,  16.019000, 2018319, 0708,         NOAA 20,            VIIRS,     24,         0.959
 -77.707000,  21.718000, 2018319, 0708,         NOAA 20,            VIIRS,     24,         8.907
 -77.706000,  21.722000, 2018319, 0708,         NOAA 20,            VIIRS,     24,         3.886
 -79.962000,  22.512000, 2018319, 0708,         NOAA 20,            VIIRS,     93,         0.812
 -81.273000,  22.835000, 2018319, 0753,       SUOMI NPP,            VIIRS,     91,         0.794
 -99.170000,  26.882000, 2018319, 0753,       SUOMI NPP,            VIIRS,     41,         0.808
 -97.857000,  27.027000, 2018319, 0753,       SUOMI NPP,            VIIRS,     30,         2.246
 -97.271000,  27.886000, 2018319, 0753,       SUOMI NPP,            VIIRS,     13,         2.490
 -96.558000,  30.038000, 2018319, 0753,       SUOMI NPP,            VIIRS,     31,         0.632
 -96.480000,  31.260000, 2018319, 0753,       SUOMI NPP,            VIIRS,     94,         1.037
 -95.137000,  32.013000, 2018319, 0753,       SUOMI NPP,            VIIRS,     31,         0.688
 -92.126000,  33.554000, 2018319, 0753,       SUOMI NPP,            VIIRS,     27,         1.465
 -94.942000,  34.450000, 2018319, 0753,       SUOMI NPP,            VIIRS,     27,         1.295
 -94.937000,  34.452000, 2018319, 0753,       SUOMI NPP,            VIIRS,     24,         0.719
 -94.946000,  34.454000, 2018319, 0753,       SUOMI NPP,            VIIRS,     27,         1.295
 -94.941000,  34.457000, 2018319, 0753,       SUOMI NPP,            VIIRS,     27,         1.443
 -94.945000,  34.457000, 2018319, 0753,       SUOMI NPP,            VIIRS,     27,         1.443
 -90.644000,  36.300000, 2018319, 0753,       SUOMI NPP,            VIIRS,     35,         0.902
 -94.150000,  36.444000, 2018319, 0753,       SUOMI NPP,            VIIRS,     57,         0.439
 -95.238000,  36.525000, 2018319, 0753,       SUOMI NPP,            VIIRS,     57,         2.425
-105.219000,  37.275000, 2018319, 0753,       SUOMI NPP,            VIIRS,     91,         4.769
-105.226000,  37.275000, 2018319, 0753,       SUOMI NPP,            VIIRS,     22,         5.910
 -95.631000,  37.440000, 2018319, 0753,       SUOMI NPP,            VIIRS,     91,         1.004
 -96.738000,  39.194000, 2018319, 0753,       SUOMI NPP,            VIIRS,     30,         1.024
 -96.741000,  39.198000, 2018319, 0753,       SUOMI NPP,            VIIRS,     30,         1.528
 -96.741000,  39.202000, 2018319, 0753,       SUOMI NPP,            VIIRS,     30,         3.260
 -93.574000,  41.654000, 2018319, 0753,       SUOMI NPP,            VIIRS,     30,         0.515
 -91.033000,  14.027000, 2018319, 0759,       SUOMI NPP,            VIIRS,     93,         0.853
 -91.031000,  14.095000, 2018319, 0759,       SUOMI NPP,            VIIRS,     22,         2.142
 -90.602000,  14.382000, 2018319, 0759,       SUOMI NPP,            VIIRS,     29,        21.036
 -90.606000,  14.383000, 2018319, 0759,       SUOMI NPP,            VIIRS,     29,        11.079
 -90.601000,  14.386000, 2018319, 0759,       SUOMI NPP,            VIIRS,     29,         2.000
 -90.605000,  14.387000, 2018319, 0759,       SUOMI NPP,            VIIRS,     29,         2.591
 -90.882000,  14.469000, 2018319, 0759,       SUOMI NPP,            VIIRS,     29,         0.792
 -90.878000,  14.473000, 2018319, 0759,       SUOMI NPP,            VIIRS,     29,        37.260
 -90.882000,  14.474000, 2018319, 0759,       SUOMI NPP,            VIIRS,     29,        10.834
 -90.877000,  14.477000, 2018319, 0759,       SUOMI NPP,            VIIRS,     29,        37.260
 -90.882000,  14.478000, 2018319, 0759,       SUOMI NPP,            VIIRS,     29,        10.834
 -91.568000,  14.738000, 2018319, 0759,       SUOMI NPP,            VIIRS,     52,         1.874
 -90.279000,  14.813000, 2018319, 0759,       SUOMI NPP,            VIIRS,     56,         0.663
-102.268000,  22.210000, 2018319, 0759,       SUOMI NPP,            VIIRS,     47,         1.605
-105.745000,  23.027000, 2018319, 0759,       SUOMI NPP,            VIIRS,     37,         0.450
-105.749000,  23.027000, 2018319, 0759,       SUOMI NPP,            VIIRS,     37,         0.450
-105.287000,  23.068000, 2018319, 0759,       SUOMI NPP,            VIIRS,     43,         0.583
-106.112000,  24.966000, 2018319, 0759,       SUOMI NPP,            VIIRS,     29,         1.654
-106.110000,  24.969000, 2018319, 0759,       SUOMI NPP,            VIIRS,     29,         0.684
 -99.542000,  25.455000, 2018319, 0759,       SUOMI NPP,            VIIRS,     41,         1.176
-112.582000,  46.194000, 2018319, 0839,         NOAA 20,            VIIRS,     22,         0.530
-112.584000,  46.214000, 2018319, 0839,         NOAA 20,            VIIRS,     22,         1.370
-112.589000,  46.214000, 2018319, 0839,         NOAA 20,            VIIRS,     22,         1.131
-112.620000,  46.231000, 2018319, 0839,         NOAA 20,            VIIRS,     22,         0.552
-116.599000,  48.408000, 2018319, 0839,         NOAA 20,            VIIRS,     22,         7.146
-119.768000,  54.556000, 2018319, 0839,         NOAA 20,            VIIRS,     22,         3.675
-120.607000,  55.483000, 2018319, 0839,         NOAA 20,            VIIRS,     60,         2.141
-120.619000,  55.483000, 2018319, 0839,         NOAA 20,            VIIRS,     60,         2.141
-120.612000,  55.484000, 2018319, 0839,         NOAA 20,            VIIRS,     60,         4.138
-102.268000,  22.210000, 2018319, 0845,         NOAA 20,            VIIRS,     47,         0.544
-105.746000,  23.028000, 2018319, 0845,         NOAA 20,            VIIRS,     37,         1.423
-105.750000,  23.029000, 2018319, 0845,         NOAA 20,            VIIRS,     37,         0.574
-105.288000,  23.069000, 2018319, 0845,         NOAA 20,            VIIRS,     43,         1.222
-106.113000,  24.965000, 2018319, 0845,         NOAA 20,            VIIRS,     29,         0.620
-106.117000,  24.966000, 2018319, 0845,         NOAA 20,            VIIRS,     29,         0.620
-106.112000,  24.969000, 2018319, 0845,         NOAA 20,            VIIRS,     29,         0.620
 -99.167000,  26.882000, 2018319, 0845,         NOAA 20,            VIIRS,     41,         1.022
 -97.858000,  27.025000, 2018319, 0845,         NOAA 20,            VIIRS,     30,         1.947
 -97.859000,  27.027000, 2018319, 0845,         NOAA 20,            VIIRS,     30,         2.278
-109.057000,  30.718000, 2018319, 0845,         NOAA 20,            VIIRS,     51,         0.364
 -98.686000,  33.140000, 2018319, 0845,         NOAA 20,            VIIRS,     41,         0.376
-102.992000,  33.141000, 2018319, 0845,         NOAA 20,            VIIRS,     41,         0.552
 -94.944000,  34.458000, 2018319, 0845,         NOAA 20,            VIIRS,     27,         3.809
 -97.635000,  34.928000, 2018319, 0845,         NOAA 20,            VIIRS,     94,         0.479
-112.001000,  35.094000, 2018319, 0845,         NOAA 20,            VIIRS,     22,         1.331
 -97.803000,  35.985000, 2018319, 0845,         NOAA 20,            VIIRS,     22,         0.515
-118.570000,  36.221000, 2018319, 0845,         NOAA 20,            VIIRS,     22,         2.712
-118.563000,  36.222000, 2018319, 0845,         NOAA 20,            VIIRS,     22,         3.241
-118.570000,  36.222000, 2018319, 0845,         NOAA 20,            VIIRS,     22,         4.363
-118.572000,  36.227000, 2018319, 0845,         NOAA 20,            VIIRS,     20,         2.712
-118.631000,  36.236000, 2018319, 0845,         NOAA 20,            VIIRS,     22,        18.683
-118.631000,  36.237000, 2018319, 0845,         NOAA 20,            VIIRS,     22,        14.045
-118.638000,  36.237000, 2018319, 0845,         NOAA 20,            VIIRS,     22,        14.045
-118.626000,  36.242000, 2018319, 0845,         NOAA 20,            VIIRS,     22,        18.683
-118.625000,  36.243000, 2018319, 0845,         NOAA 20,            VIIRS,     22,        14.045
-118.635000,  36.243000, 2018319, 0845,         NOAA 20,            VIIRS,     22,        20.588
-118.646000,  36.243000, 2018319, 0845,         NOAA 20,            VIIRS,     22,        20.588
-118.654000,  36.243000, 2018319, 0845,         NOAA 20,            VIIRS,     22,         3.342
-118.635000,  36.244000, 2018319, 0845,         NOAA 20,            VIIRS,     22,        14.045
-118.646000,  36.244000, 2018319, 0845,         NOAA 20,            VIIRS,     22,         7.342
-118.654000,  36.244000, 2018319, 0845,         NOAA 20,            VIIRS,     22,         7.342
-118.659000,  36.244000, 2018319, 0845,         NOAA 20,            VIIRS,     22,         3.342
-118.660000,  36.244000, 2018319, 0845,         NOAA 20,            VIIRS,     22,         2.643
-118.664000,  36.244000, 2018319, 0845,         NOAA 20,            VIIRS,     22,         2.643
-118.664000,  36.244000, 2018319, 0845,         NOAA 20,            VIIRS,     22,         3.292
-118.629000,  36.249000, 2018319, 0845,         NOAA 20,            VIIRS,     22,         1.553
 -95.238000,  36.523000, 2018319, 0845,         NOAA 20,            VIIRS,     57,         0.900
 -95.236000,  36.527000, 2018319, 0845,         NOAA 20,            VIIRS,     57,         0.474
-112.236000,  36.713000, 2018319, 0845,         NOAA 20,            VIIRS,     22,         2.370
-112.211000,  36.730000, 2018319, 0845,         NOAA 20,            VIIRS,     47,         1.955
-112.217000,  36.730000, 2018319, 0845,         NOAA 20,            VIIRS,     47,         4.382
-112.216000,  36.735000, 2018319, 0845,         NOAA 20,            VIIRS,     47,         4.382
-112.233000,  36.741000, 2018319, 0845,         NOAA 20,            VIIRS,     22,         1.317
-105.216000,  37.274000, 2018319, 0845,         NOAA 20,            VIIRS,     91,         3.339
-105.221000,  37.275000, 2018319, 0845,         NOAA 20,            VIIRS,     22,         3.339
-105.216000,  37.277000, 2018319, 0845,         NOAA 20,            VIIRS,     91,         1.747
-106.535000,  37.502000, 2018319, 0845,         NOAA 20,            VIIRS,     91,         2.246
-106.534000,  37.506000, 2018319, 0845,         NOAA 20,            VIIRS,     91,         1.256
-106.533000,  37.512000, 2018319, 0845,         NOAA 20,            VIIRS,     91,         1.875
-104.962000,  37.573000, 2018319, 0845,         NOAA 20,            VIIRS,     41,         1.426
-104.997000,  37.575000, 2018319, 0845,         NOAA 20,            VIIRS,     41,         0.936
-105.080000,  37.936000, 2018319, 0845,         NOAA 20,            VIIRS,     91,         0.247
 -96.741000,  39.197000, 2018319, 0845,         NOAA 20,            VIIRS,     30,         1.926
 -96.740000,  39.200000, 2018319, 0845,         NOAA 20,            VIIRS,     30,         1.926
 -96.738000,  39.204000, 2018319, 0845,         NOAA 20,            VIIRS,     30,         2.043
