        Lon,        Lat, YearDay, Time,       Satellite, Method of Detect, Ecosys, Fire RadPower
 -64.389000,   9.473000, 2018311, 0527,       SUOMI NPP,            VIIRS,     43,         0.868
 -63.630000,   9.562000, 2018311, 0527,       SUOMI NPP,            VIIRS,     43,         0.798
 -63.722000,   9.615000, 2018311, 0527,       SUOMI NPP,            VIIRS,     43,         1.140
 -63.727000,   9.616000, 2018311, 0527,       SUOMI NPP,            VIIRS,     43,         1.140
 -63.720000,   9.617000, 2018311, 0527,       SUOMI NPP,            VIIRS,     43,        11.926
 -63.724000,   9.617000, 2018311, 0527,       SUOMI NPP,            VIIRS,     43,        11.926
 -63.731000,   9.617000, 2018311, 0527,       SUOMI NPP,            VIIRS,     43,         0.933
 -63.713000,   9.618000, 2018311, 0527,       SUOMI NPP,            VIIRS,     43,         1.245
 -63.729000,   9.618000, 2018311, 0527,       SUOMI NPP,            VIIRS,     43,         7.037
 -63.711000,   9.619000, 2018311, 0527,       SUOMI NPP,            VIIRS,     43,         1.998
 -63.722000,   9.619000, 2018311, 0527,       SUOMI NPP,            VIIRS,     43,        16.392
 -63.733000,   9.619000, 2018311, 0527,       SUOMI NPP,            VIIRS,     43,         7.037
 -63.719000,   9.620000, 2018311, 0527,       SUOMI NPP,            VIIRS,     43,        11.926
 -63.726000,   9.620000, 2018311, 0527,       SUOMI NPP,            VIIRS,     43,        16.392
 -63.730000,   9.620000, 2018311, 0527,       SUOMI NPP,            VIIRS,     43,         1.691
 -63.654000,   9.621000, 2018311, 0527,       SUOMI NPP,            VIIRS,     19,         0.936
 -63.724000,   9.621000, 2018311, 0527,       SUOMI NPP,            VIIRS,     19,        11.926
 -63.773000,   9.621000, 2018311, 0527,       SUOMI NPP,            VIIRS,     19,         0.504
 -63.712000,   9.622000, 2018311, 0527,       SUOMI NPP,            VIIRS,     19,         1.245
 -63.728000,   9.622000, 2018311, 0527,       SUOMI NPP,            VIIRS,     19,         7.037
 -63.694000,   9.623000, 2018311, 0527,       SUOMI NPP,            VIIRS,     43,        14.547
 -63.721000,   9.623000, 2018311, 0527,       SUOMI NPP,            VIIRS,     19,        16.392
 -63.725000,   9.623000, 2018311, 0527,       SUOMI NPP,            VIIRS,     19,        16.392
 -63.730000,   9.624000, 2018311, 0527,       SUOMI NPP,            VIIRS,     19,         1.691
 -63.693000,   9.626000, 2018311, 0527,       SUOMI NPP,            VIIRS,     43,        14.547
 -63.698000,   9.627000, 2018311, 0527,       SUOMI NPP,            VIIRS,     43,        14.547
 -63.707000,   9.628000, 2018311, 0527,       SUOMI NPP,            VIIRS,     19,         0.855
 -63.693000,   9.630000, 2018311, 0527,       SUOMI NPP,            VIIRS,     43,         2.079
 -63.624000,   9.646000, 2018311, 0527,       SUOMI NPP,            VIIRS,     94,         1.218
 -63.628000,   9.647000, 2018311, 0527,       SUOMI NPP,            VIIRS,     94,         1.141
 -63.632000,   9.648000, 2018311, 0527,       SUOMI NPP,            VIIRS,     19,         1.141
 -63.619000,   9.649000, 2018311, 0527,       SUOMI NPP,            VIIRS,     94,        11.860
 -63.623000,   9.650000, 2018311, 0527,       SUOMI NPP,            VIIRS,     94,        11.860
 -63.627000,   9.651000, 2018311, 0527,       SUOMI NPP,            VIIRS,     94,         3.396
 -63.632000,   9.651000, 2018311, 0527,       SUOMI NPP,            VIIRS,     19,         3.396
 -63.618000,   9.653000, 2018311, 0527,       SUOMI NPP,            VIIRS,     94,        11.860
 -63.622000,   9.654000, 2018311, 0527,       SUOMI NPP,            VIIRS,     94,        11.860
 -63.627000,   9.654000, 2018311, 0527,       SUOMI NPP,            VIIRS,     94,         3.396
 -63.622000,   9.657000, 2018311, 0527,       SUOMI NPP,            VIIRS,     94,         0.625
 -64.263000,   9.662000, 2018311, 0527,       SUOMI NPP,            VIIRS,     58,         0.739
 -63.477000,   9.677000, 2018311, 0527,       SUOMI NPP,            VIIRS,     19,        42.780
 -63.472000,   9.680000, 2018311, 0527,       SUOMI NPP,            VIIRS,     19,         3.103
 -63.477000,   9.681000, 2018311, 0527,       SUOMI NPP,            VIIRS,     19,         3.103
 -63.528000,   9.703000, 2018311, 0527,       SUOMI NPP,            VIIRS,     19,         1.365
 -63.463000,   9.727000, 2018311, 0527,       SUOMI NPP,            VIIRS,     19,         1.519
 -63.458000,   9.730000, 2018311, 0527,       SUOMI NPP,            VIIRS,     19,         1.519
 -63.476000,   9.732000, 2018311, 0527,       SUOMI NPP,            VIIRS,     19,         7.227
 -63.471000,   9.735000, 2018311, 0527,       SUOMI NPP,            VIIRS,     19,         7.335
 -63.475000,   9.736000, 2018311, 0527,       SUOMI NPP,            VIIRS,     19,        35.056
 -63.470000,   9.739000, 2018311, 0527,       SUOMI NPP,            VIIRS,      1,         7.335
 -63.430000,   9.741000, 2018311, 0527,       SUOMI NPP,            VIIRS,     19,         2.402
 -63.270000,   9.777000, 2018311, 0527,       SUOMI NPP,            VIIRS,     19,         1.093
 -63.183000,   9.977000, 2018311, 0527,       SUOMI NPP,            VIIRS,     33,        10.087
 -64.853000,  10.055000, 2018311, 0527,       SUOMI NPP,            VIIRS,     19,         2.204
 -64.858000,  10.055000, 2018311, 0527,       SUOMI NPP,            VIIRS,     19,         2.204
 -64.885000,  10.055000, 2018311, 0527,       SUOMI NPP,            VIIRS,     19,         1.498
 -64.869000,  10.057000, 2018311, 0527,       SUOMI NPP,            VIIRS,     19,         6.817
 -64.874000,  10.058000, 2018311, 0527,       SUOMI NPP,            VIIRS,     19,         2.857
 -64.885000,  10.059000, 2018311, 0527,       SUOMI NPP,            VIIRS,     19,         1.498
 -64.890000,  10.060000, 2018311, 0527,       SUOMI NPP,            VIIRS,     19,         1.498
 -64.868000,  10.061000, 2018311, 0527,       SUOMI NPP,            VIIRS,     19,         1.971
 -64.895000,  10.061000, 2018311, 0527,       SUOMI NPP,            VIIRS,     43,         1.634
 -64.894000,  10.065000, 2018311, 0527,       SUOMI NPP,            VIIRS,     43,         1.430
 -64.861000,  10.076000, 2018311, 0527,       SUOMI NPP,            VIIRS,      8,         0.719
 -64.871000,  10.082000, 2018311, 0527,       SUOMI NPP,            VIIRS,     43,         2.405
 -64.876000,  10.082000, 2018311, 0527,       SUOMI NPP,            VIIRS,     43,         2.405
 -62.263000,  10.083000, 2018311, 0527,       SUOMI NPP,            VIIRS,     19,         6.447
 -68.090000,  10.126000, 2018311, 0527,       SUOMI NPP,            VIIRS,     43,         1.898
 -68.090000,  10.126000, 2018311, 0527,       SUOMI NPP,            VIIRS,     43,         1.991
 -61.693000,  10.178000, 2018311, 0527,       SUOMI NPP,            VIIRS,     94,         3.184
 -61.694000,  10.179000, 2018311, 0527,       SUOMI NPP,            VIIRS,     94,         2.049
 -61.697000,  10.179000, 2018311, 0527,       SUOMI NPP,            VIIRS,     94,         1.644
 -61.697000,  10.179000, 2018311, 0527,       SUOMI NPP,            VIIRS,     94,         1.753
 -61.693000,  10.182000, 2018311, 0527,       SUOMI NPP,            VIIRS,     94,         2.049
 -61.696000,  10.186000, 2018311, 0527,       SUOMI NPP,            VIIRS,     94,         2.023
 -61.461000,  10.352000, 2018311, 0527,       SUOMI NPP,            VIIRS,     43,         1.465
 -61.481000,  10.394000, 2018311, 0527,       SUOMI NPP,            VIIRS,     43,         0.758
 -67.076000,  10.586000, 2018311, 0527,       SUOMI NPP,            VIIRS,     43,         1.418
 -72.581000,  11.121000, 2018311, 0527,       SUOMI NPP,            VIIRS,     19,         1.962
 -72.584000,  11.124000, 2018311, 0527,       SUOMI NPP,            VIIRS,     19,         2.349
 -72.577000,  11.130000, 2018311, 0527,       SUOMI NPP,            VIIRS,     33,         2.742
 -72.571000,  11.136000, 2018311, 0527,       SUOMI NPP,            VIIRS,     33,         1.892
 -70.223000,  11.623000, 2018311, 0527,       SUOMI NPP,            VIIRS,      8,         3.690
 -70.227000,  11.623000, 2018311, 0527,       SUOMI NPP,            VIIRS,      8,         3.690
 -70.231000,  11.630000, 2018311, 0527,       SUOMI NPP,            VIIRS,      8,         3.924
 -70.235000,  11.630000, 2018311, 0527,       SUOMI NPP,            VIIRS,      8,         3.924
 -70.196000,  11.737000, 2018311, 0527,       SUOMI NPP,            VIIRS,      8,         2.875
 -70.200000,  11.737000, 2018311, 0527,       SUOMI NPP,            VIIRS,      8,         9.069
 -70.205000,  11.738000, 2018311, 0527,       SUOMI NPP,            VIIRS,      8,         9.069
 -70.195000,  11.743000, 2018311, 0527,       SUOMI NPP,            VIIRS,      8,         2.875
 -70.199000,  11.743000, 2018311, 0527,       SUOMI NPP,            VIIRS,      8,         9.069
 -70.204000,  11.744000, 2018311, 0527,       SUOMI NPP,            VIIRS,      8,         9.069
 -87.088000,  50.852000, 2018311, 0600,       GOES-EAST,         ANALYSIS,     23,      -999.000
 -77.788000,  37.393000, 2018311, 0611,         NOAA 20,            VIIRS,     24,         0.622
 -77.792000,  37.394000, 2018311, 0611,         NOAA 20,            VIIRS,     24,         0.622
-118.955000,  49.442000, 2018311, 0612,       GOES-EAST,         ANALYSIS,     22,      -999.000
-119.380000,  49.552000, 2018311, 0612,       GOES-EAST,         ANALYSIS,     22,      -999.000
-127.009000,  53.848000, 2018311, 0617,       GOES-EAST,         ANALYSIS,     60,      -999.000
 -66.815000,   8.595000, 2018311, 0617,         NOAA 20,            VIIRS,     43,         1.951
 -66.810000,   8.598000, 2018311, 0617,         NOAA 20,            VIIRS,     43,         1.638
 -66.814000,   8.599000, 2018311, 0617,         NOAA 20,            VIIRS,     43,         1.638
 -79.536000,   9.171000, 2018311, 0617,         NOAA 20,            VIIRS,     24,         0.532
 -64.669000,   9.227000, 2018311, 0617,         NOAA 20,            VIIRS,     91,         0.560
 -64.545000,   9.385000, 2018311, 0617,         NOAA 20,            VIIRS,     58,         0.650
 -64.544000,   9.390000, 2018311, 0617,         NOAA 20,            VIIRS,     58,         0.774
 -63.691000,   9.630000, 2018311, 0617,         NOAA 20,            VIIRS,     43,         3.252
 -68.090000,  10.127000, 2018311, 0617,         NOAA 20,            VIIRS,     43,         0.550
 -61.691000,  10.177000, 2018311, 0617,         NOAA 20,            VIIRS,     94,         1.403
 -61.689000,  10.180000, 2018311, 0617,         NOAA 20,            VIIRS,     94,         1.340
 -61.693000,  10.180000, 2018311, 0617,         NOAA 20,            VIIRS,     94,         1.340
 -61.690000,  10.183000, 2018311, 0617,         NOAA 20,            VIIRS,     94,         1.403
 -61.694000,  10.184000, 2018311, 0617,         NOAA 20,            VIIRS,     94,         1.403
 -61.692000,  10.186000, 2018311, 0617,         NOAA 20,            VIIRS,     94,         1.340
 -61.696000,  10.187000, 2018311, 0617,         NOAA 20,            VIIRS,     94,         1.636
 -61.693000,  10.190000, 2018311, 0617,         NOAA 20,            VIIRS,     94,         3.701
 -75.487000,  10.320000, 2018311, 0617,         NOAA 20,            VIIRS,     58,         1.082
 -61.460000,  10.354000, 2018311, 0617,         NOAA 20,            VIIRS,     43,         0.960
 -71.464000,  10.367000, 2018311, 0617,         NOAA 20,            VIIRS,      1,         2.726
 -61.480000,  10.395000, 2018311, 0617,         NOAA 20,            VIIRS,     43,         0.764
 -66.955000,  10.424000, 2018311, 0617,         NOAA 20,            VIIRS,     19,         0.607
 -67.076000,  10.588000, 2018311, 0617,         NOAA 20,            VIIRS,     43,         1.220
 -72.716000,  10.991000, 2018311, 0617,         NOAA 20,            VIIRS,     58,         1.135
 -72.715000,  10.994000, 2018311, 0617,         NOAA 20,            VIIRS,     58,         1.135
 -72.707000,  11.003000, 2018311, 0617,         NOAA 20,            VIIRS,     58,         1.062
 -72.677000,  11.033000, 2018311, 0617,         NOAA 20,            VIIRS,     58,         0.616
 -72.680000,  11.080000, 2018311, 0617,         NOAA 20,            VIIRS,     58,         1.993
 -72.676000,  11.083000, 2018311, 0617,         NOAA 20,            VIIRS,     43,         1.278
 -72.680000,  11.084000, 2018311, 0617,         NOAA 20,            VIIRS,     43,         1.993
 -72.672000,  11.086000, 2018311, 0617,         NOAA 20,            VIIRS,     43,         2.043
 -72.569000,  11.124000, 2018311, 0617,         NOAA 20,            VIIRS,     58,         1.315
 -72.583000,  11.127000, 2018311, 0617,         NOAA 20,            VIIRS,     19,         0.950
 -72.582000,  11.130000, 2018311, 0617,         NOAA 20,            VIIRS,     33,         0.950
 -72.575000,  11.132000, 2018311, 0617,         NOAA 20,            VIIRS,     33,         1.855
 -72.582000,  11.133000, 2018311, 0617,         NOAA 20,            VIIRS,     33,         0.812
 -72.578000,  11.136000, 2018311, 0617,         NOAA 20,            VIIRS,     33,         0.812
 -72.581000,  11.137000, 2018311, 0617,         NOAA 20,            VIIRS,     33,         0.812
 -72.570000,  11.138000, 2018311, 0617,         NOAA 20,            VIIRS,     58,         1.402
 -72.552000,  11.139000, 2018311, 0617,         NOAA 20,            VIIRS,     58,         0.966
 -72.546000,  11.158000, 2018311, 0617,         NOAA 20,            VIIRS,     58,         3.429
 -70.228000,  11.630000, 2018311, 0617,         NOAA 20,            VIIRS,      8,         5.448
 -70.232000,  11.631000, 2018311, 0617,         NOAA 20,            VIIRS,     53,        10.198
 -70.198000,  11.738000, 2018311, 0617,         NOAA 20,            VIIRS,      8,        34.908
 -70.194000,  11.741000, 2018311, 0617,         NOAA 20,            VIIRS,      8,         2.100
 -70.198000,  11.741000, 2018311, 0617,         NOAA 20,            VIIRS,      8,         5.788
 -70.173000,  11.751000, 2018311, 0617,         NOAA 20,            VIIRS,     17,         1.201
 -70.898000,  19.596000, 2018311, 0617,         NOAA 20,            VIIRS,     93,         0.509
 -78.306000,  21.073000, 2018311, 0617,         NOAA 20,            VIIRS,     91,         1.105
 -78.305000,  21.076000, 2018311, 0617,         NOAA 20,            VIIRS,     91,         2.908
 -78.306000,  21.078000, 2018311, 0617,         NOAA 20,            VIIRS,     91,         2.427
 -77.687000,  21.699000, 2018311, 0617,         NOAA 20,            VIIRS,     24,         3.213
 -77.693000,  21.700000, 2018311, 0617,         NOAA 20,            VIIRS,     24,         3.213
 -78.560000,  22.056000, 2018311, 0617,         NOAA 20,            VIIRS,     93,         1.225
 -80.596000,  22.788000, 2018311, 0617,         NOAA 20,            VIIRS,     93,         0.267
 -74.390000,  40.465000, 2018311, 0703,       SUOMI NPP,         ANALYSIS,      1,      -999.000
 -74.386000,  40.479000, 2018311, 0703,       SUOMI NPP,         ANALYSIS,      1,      -999.000
 -81.585000,  28.220000, 2018311, 0703,       SUOMI NPP,            VIIRS,     35,         0.808
 -82.342000,  28.874000, 2018311, 0703,       SUOMI NPP,            VIIRS,     56,         0.210
 -83.918000,  30.423000, 2018311, 0703,       SUOMI NPP,            VIIRS,     27,         0.689
 -83.921000,  30.424000, 2018311, 0703,       SUOMI NPP,            VIIRS,     27,         0.448
 -83.484000,  32.196000, 2018311, 0703,       SUOMI NPP,            VIIRS,     57,         0.461
 -82.012000,  32.334000, 2018311, 0703,       SUOMI NPP,            VIIRS,     31,         0.424
 -85.760000,  32.380000, 2018311, 0703,       SUOMI NPP,            VIIRS,     27,         0.962
 -85.145000,  32.464000, 2018311, 0703,       SUOMI NPP,            VIIRS,     35,         0.913
 -82.570000,  32.643000, 2018311, 0703,       SUOMI NPP,            VIIRS,     94,         0.667
 -82.565000,  32.645000, 2018311, 0703,       SUOMI NPP,            VIIRS,     94,         0.667
 -82.570000,  32.646000, 2018311, 0703,       SUOMI NPP,            VIIRS,     94,         0.667
 -82.955000,  33.397000, 2018311, 0703,       SUOMI NPP,            VIIRS,     27,         0.243
 -81.849000,  33.725000, 2018311, 0703,       SUOMI NPP,            VIIRS,     35,         0.266
 -86.008000,  34.079000, 2018311, 0703,       SUOMI NPP,            VIIRS,     27,         2.013
 -86.396000,  34.527000, 2018311, 0703,       SUOMI NPP,            VIIRS,     31,         0.492
 -79.877000,  34.579000, 2018311, 0703,       SUOMI NPP,            VIIRS,     27,         0.471
 -79.603000,  34.978000, 2018311, 0703,       SUOMI NPP,            VIIRS,     35,         0.242
 -82.246000,  35.050000, 2018311, 0703,       SUOMI NPP,            VIIRS,     57,         0.315
 -79.381000,  35.212000, 2018311, 0703,       SUOMI NPP,            VIIRS,     94,         0.251
 -78.617000,  36.216000, 2018311, 0703,       SUOMI NPP,            VIIRS,     31,         0.811
 -78.488000,  37.082000, 2018311, 0703,       SUOMI NPP,            VIIRS,     24,         0.442
 -78.492000,  37.083000, 2018311, 0703,       SUOMI NPP,            VIIRS,     57,         0.442
 -77.789000,  37.389000, 2018311, 0703,       SUOMI NPP,            VIIRS,     24,         2.702
 -79.373000,  37.427000, 2018311, 0703,       SUOMI NPP,            VIIRS,     24,         0.492
 -92.995000,  38.215000, 2018311, 0703,       SUOMI NPP,            VIIRS,     25,         0.844
 -92.995000,  38.215000, 2018311, 0703,       SUOMI NPP,            VIIRS,     25,         1.861
 -92.995000,  38.221000, 2018311, 0703,       SUOMI NPP,            VIIRS,     25,         0.844
 -77.945000,  38.335000, 2018311, 0703,       SUOMI NPP,            VIIRS,     57,         0.399
 -80.581000,  39.190000, 2018311, 0703,       SUOMI NPP,            VIIRS,     25,         0.957
 -78.994000,  39.972000, 2018311, 0703,       SUOMI NPP,            VIIRS,     25,         0.359
 -81.302000,  40.057000, 2018311, 0703,       SUOMI NPP,            VIIRS,     25,         0.700
 -79.799000,  40.406000, 2018311, 0703,       SUOMI NPP,            VIIRS,      1,         0.400
 -76.977000,  40.679000, 2018311, 0703,       SUOMI NPP,            VIIRS,     25,         0.407
 -82.476000,  41.213000, 2018311, 0703,       SUOMI NPP,            VIIRS,     35,         0.719
 -79.536000,   9.168000, 2018311, 0708,       SUOMI NPP,            VIIRS,     93,         0.868
 -73.472000,   9.761000, 2018311, 0708,       SUOMI NPP,            VIIRS,     33,         1.142
 -71.792000,  10.082000, 2018311, 0708,       SUOMI NPP,            VIIRS,     19,         2.560
 -75.498000,  10.299000, 2018311, 0708,       SUOMI NPP,            VIIRS,     58,         0.652
 -75.486000,  10.319000, 2018311, 0708,       SUOMI NPP,            VIIRS,     58,         0.622
 -71.644000,  10.493000, 2018311, 0708,       SUOMI NPP,            VIIRS,      8,         3.456
 -72.663000,  11.035000, 2018311, 0708,       SUOMI NPP,            VIIRS,     58,         1.322
 -72.678000,  11.085000, 2018311, 0708,       SUOMI NPP,            VIIRS,     43,         1.011
 -72.678000,  11.086000, 2018311, 0708,       SUOMI NPP,            VIIRS,     43,         1.454
 -72.544000,  11.144000, 2018311, 0708,       SUOMI NPP,            VIIRS,     58,         2.272
 -72.545000,  11.145000, 2018311, 0708,       SUOMI NPP,            VIIRS,     58,         2.121
 -72.547000,  11.158000, 2018311, 0708,       SUOMI NPP,            VIIRS,     58,         1.999
 -72.548000,  11.159000, 2018311, 0708,       SUOMI NPP,            VIIRS,     58,         2.835
 -86.170000,  11.986000, 2018311, 0708,       SUOMI NPP,            VIIRS,     56,        10.132
 -86.840000,  12.606000, 2018311, 0708,       SUOMI NPP,            VIIRS,     93,         1.307
 -90.609000,  14.383000, 2018311, 0708,       SUOMI NPP,            VIIRS,     29,         1.548
 -90.608000,  14.387000, 2018311, 0708,       SUOMI NPP,            VIIRS,     29,         0.582
 -90.886000,  14.464000, 2018311, 0708,       SUOMI NPP,            VIIRS,     29,         0.622
 -90.886000,  14.468000, 2018311, 0708,       SUOMI NPP,            VIIRS,     29,        46.569
 -90.892000,  14.469000, 2018311, 0708,       SUOMI NPP,            VIIRS,     29,        46.569
 -90.889000,  14.473000, 2018311, 0708,       SUOMI NPP,            VIIRS,     29,        46.569
 -90.898000,  14.474000, 2018311, 0708,       SUOMI NPP,            VIIRS,     29,         1.788
 -90.882000,  14.477000, 2018311, 0708,       SUOMI NPP,            VIIRS,     29,         8.547
 -90.888000,  14.477000, 2018311, 0708,       SUOMI NPP,            VIIRS,     29,         8.547
 -91.564000,  14.734000, 2018311, 0708,       SUOMI NPP,            VIIRS,     52,         1.223
 -91.569000,  14.735000, 2018311, 0708,       SUOMI NPP,            VIIRS,     52,         2.674
 -91.566000,  14.739000, 2018311, 0708,       SUOMI NPP,            VIIRS,     52,         2.674
 -91.572000,  14.740000, 2018311, 0708,       SUOMI NPP,            VIIRS,     52,         2.674
 -95.171000,  16.200000, 2018311, 0708,       SUOMI NPP,            VIIRS,     37,         1.133
 -95.170000,  16.206000, 2018311, 0708,       SUOMI NPP,            VIIRS,     47,         1.552
 -93.815000,  17.880000, 2018311, 0708,       SUOMI NPP,            VIIRS,     93,         0.316
 -88.700000,  17.934000, 2018311, 0708,       SUOMI NPP,            VIIRS,     93,         1.293
 -88.700000,  17.938000, 2018311, 0708,       SUOMI NPP,            VIIRS,     93,         1.293
 -78.304000,  21.073000, 2018311, 0708,       SUOMI NPP,            VIIRS,     91,         2.516
 -78.307000,  21.075000, 2018311, 0708,       SUOMI NPP,            VIIRS,     91,         2.737
 -78.304000,  21.076000, 2018311, 0708,       SUOMI NPP,            VIIRS,     91,         0.863
 -77.938000,  21.203000, 2018311, 0708,       SUOMI NPP,            VIIRS,     91,         0.963
 -87.768000,  21.456000, 2018311, 0708,       SUOMI NPP,            VIIRS,     29,         1.611
 -87.774000,  21.457000, 2018311, 0708,       SUOMI NPP,            VIIRS,     29,         2.190
 -87.769000,  21.458000, 2018311, 0708,       SUOMI NPP,            VIIRS,     29,         3.323
 -87.774000,  21.459000, 2018311, 0708,       SUOMI NPP,            VIIRS,     29,         3.323
 -87.768000,  21.460000, 2018311, 0708,       SUOMI NPP,            VIIRS,     33,         1.611
 -87.773000,  21.461000, 2018311, 0708,       SUOMI NPP,            VIIRS,     33,         2.190
 -87.768000,  21.462000, 2018311, 0708,       SUOMI NPP,            VIIRS,     33,         1.060
 -77.687000,  21.697000, 2018311, 0708,       SUOMI NPP,            VIIRS,     24,         4.179
 -77.692000,  21.698000, 2018311, 0708,       SUOMI NPP,            VIIRS,     24,         4.528
 -77.686000,  21.701000, 2018311, 0708,       SUOMI NPP,            VIIRS,     24,         1.122
 -77.691000,  21.702000, 2018311, 0708,       SUOMI NPP,            VIIRS,     24,         1.660
 -79.359000,  22.060000, 2018311, 0708,       SUOMI NPP,            VIIRS,     93,         0.331
-104.703000,  43.095000, 2018311, 0712,       GOES-EAST,         ANALYSIS,     52,      -999.000
-122.321000,  54.667000, 2018311, 0715,       GOES-EAST,         ANALYSIS,      5,      -999.000
-113.534000,  40.935000, 2018311, 0717,       GOES-EAST,         ANALYSIS,     52,      -999.000
-113.558000,  40.949000, 2018311, 0717,       GOES-EAST,         ANALYSIS,     52,      -999.000
 -84.201000,  33.079000, 2018311, 0752,         NOAA 20,         ANALYSIS,     31,      -999.000
 -84.201000,  33.082000, 2018311, 0752,         NOAA 20,         ANALYSIS,     31,      -999.000
 -93.249000,  38.428000, 2018311, 0752,         NOAA 20,         ANALYSIS,     26,      -999.000
 -97.272000,  27.886000, 2018311, 0752,         NOAA 20,            VIIRS,     13,         3.113
 -92.655000,  30.379000, 2018311, 0752,         NOAA 20,            VIIRS,     31,         1.193
 -99.605000,  31.154000, 2018311, 0752,         NOAA 20,            VIIRS,     94,         0.391
 -99.938000,  31.786000, 2018311, 0752,         NOAA 20,            VIIRS,     94,         1.664
 -99.938000,  31.790000, 2018311, 0752,         NOAA 20,            VIIRS,     94,         1.664
 -99.870000,  32.082000, 2018311, 0752,         NOAA 20,            VIIRS,     41,         1.320
 -99.872000,  32.082000, 2018311, 0752,         NOAA 20,            VIIRS,     41,         1.472
 -99.870000,  32.086000, 2018311, 0752,         NOAA 20,            VIIRS,     41,         1.320
 -99.872000,  32.086000, 2018311, 0752,         NOAA 20,            VIIRS,     41,         1.472
 -85.758000,  32.384000, 2018311, 0752,         NOAA 20,            VIIRS,     27,         0.711
 -82.565000,  32.648000, 2018311, 0752,         NOAA 20,            VIIRS,     94,         0.325
-100.160000,  32.765000, 2018311, 0752,         NOAA 20,            VIIRS,     41,         0.952
-100.159000,  32.767000, 2018311, 0752,         NOAA 20,            VIIRS,     41,         2.009
-101.839000,  33.867000, 2018311, 0752,         NOAA 20,            VIIRS,     41,         0.630
-101.843000,  33.867000, 2018311, 0752,         NOAA 20,            VIIRS,     41,         0.630
 -86.010000,  34.079000, 2018311, 0752,         NOAA 20,            VIIRS,     27,         0.864
 -86.009000,  34.083000, 2018311, 0752,         NOAA 20,            VIIRS,     27,         0.864
-107.778000,  36.257000, 2018311, 0752,         NOAA 20,            VIIRS,     51,         1.974
 -78.647000,  36.834000, 2018311, 0752,         NOAA 20,            VIIRS,     57,         1.317
 -77.786000,  37.390000, 2018311, 0752,         NOAA 20,            VIIRS,     24,         0.917
 -92.994000,  38.218000, 2018311, 0752,         NOAA 20,            VIIRS,     25,         2.592
 -80.582000,  39.191000, 2018311, 0752,         NOAA 20,            VIIRS,     25,         1.073
 -90.327000,  39.721000, 2018311, 0752,         NOAA 20,            VIIRS,     35,         0.340
 -90.468000,  40.541000, 2018311, 0752,         NOAA 20,            VIIRS,     35,         0.993
 -90.818000,  14.234000, 2018311, 0758,         NOAA 20,            VIIRS,     93,         1.098
 -90.821000,  14.237000, 2018311, 0758,         NOAA 20,            VIIRS,     93,         1.094
 -90.598000,  14.383000, 2018311, 0758,         NOAA 20,            VIIRS,     29,         4.137
 -90.602000,  14.384000, 2018311, 0758,         NOAA 20,            VIIRS,     29,         4.137
