        Lon,        Lat, YearDay, Time,       Satellite, Method of Detect, Ecosys, Fire RadPower
-121.510000,  39.764000, 2018312, 0015,       GOES-EAST,              FDC,     22,      -999.000
-121.439000,  39.813000, 2018312, 0015,       GOES-EAST,              FDC,     22,      -999.000
-121.471000,  39.843000, 2018312, 0015,       GOES-EAST,              FDC,     22,      -999.000
-118.943000,  34.196000, 2018312, 0027,       GOES-EAST,              FDC,     46,      -999.000
-121.609000,  39.662000, 2018312, 0027,       GOES-EAST,              FDC,     91,      -999.000
-121.595000,  39.688000, 2018312, 0027,       GOES-EAST,              FDC,     91,      -999.000
-121.640000,  39.692000, 2018312, 0027,       GOES-EAST,              FDC,     91,      -999.000
-121.686000,  39.696000, 2018312, 0027,       GOES-EAST,              FDC,     91,      -999.000
-121.627000,  39.718000, 2018312, 0027,       GOES-EAST,              FDC,     91,      -999.000
-121.673000,  39.722000, 2018312, 0027,       GOES-EAST,              FDC,     91,      -999.000
-121.523000,  39.737000, 2018312, 0027,       GOES-EAST,              FDC,     22,      -999.000
-121.659000,  39.748000, 2018312, 0027,       GOES-EAST,              FDC,     26,      -999.000
-121.510000,  39.764000, 2018312, 0027,       GOES-EAST,              FDC,     22,      -999.000
-121.555000,  39.767000, 2018312, 0027,       GOES-EAST,              FDC,     22,      -999.000
-121.646000,  39.775000, 2018312, 0027,       GOES-EAST,              FDC,     22,      -999.000
-121.692000,  39.778000, 2018312, 0027,       GOES-EAST,              FDC,     26,      -999.000
-121.542000,  39.793000, 2018312, 0027,       GOES-EAST,              FDC,     22,      -999.000
-121.632000,  39.801000, 2018312, 0027,       GOES-EAST,              FDC,     22,      -999.000
-121.439000,  39.813000, 2018312, 0027,       GOES-EAST,              FDC,     22,      -999.000
-121.484000,  39.816000, 2018312, 0027,       GOES-EAST,              FDC,     22,      -999.000
-121.529000,  39.820000, 2018312, 0027,       GOES-EAST,              FDC,     22,      -999.000
-124.341000,  42.828000, 2018312, 0027,       GOES-EAST,              FDC,     22,      -999.000
-118.943000,  34.197000, 2018312, 0030,       GOES-EAST,              FDC,     46,      -999.000
-121.595000,  39.688000, 2018312, 0030,       GOES-EAST,              FDC,     91,      -999.000
-121.640000,  39.692000, 2018312, 0030,       GOES-EAST,              FDC,     91,      -999.000
-121.686000,  39.696000, 2018312, 0030,       GOES-EAST,              FDC,     91,      -999.000
-121.627000,  39.718000, 2018312, 0030,       GOES-EAST,              FDC,     91,      -999.000
-121.673000,  39.722000, 2018312, 0030,       GOES-EAST,              FDC,     91,      -999.000
-121.523000,  39.737000, 2018312, 0030,       GOES-EAST,              FDC,     22,      -999.000
-121.659000,  39.748000, 2018312, 0030,       GOES-EAST,              FDC,     26,      -999.000
-121.510000,  39.764000, 2018312, 0030,       GOES-EAST,              FDC,     22,      -999.000
-121.555000,  39.767000, 2018312, 0030,       GOES-EAST,              FDC,     22,      -999.000
-121.646000,  39.775000, 2018312, 0030,       GOES-EAST,              FDC,     22,      -999.000
-121.542000,  39.793000, 2018312, 0030,       GOES-EAST,              FDC,     22,      -999.000
-121.632000,  39.801000, 2018312, 0030,       GOES-EAST,              FDC,     22,      -999.000
-121.439000,  39.813000, 2018312, 0030,       GOES-EAST,              FDC,     22,      -999.000
-121.484000,  39.816000, 2018312, 0030,       GOES-EAST,              FDC,     22,      -999.000
-121.529000,  39.820000, 2018312, 0030,       GOES-EAST,              FDC,     22,      -999.000
-121.574000,  39.823000, 2018312, 0030,       GOES-EAST,              FDC,     22,      -999.000
-121.471000,  39.843000, 2018312, 0030,       GOES-EAST,              FDC,     22,      -999.000
-123.606000,  41.047000, 2018312, 0030,       GOES-EAST,              FDC,     22,      -999.000
-124.341000,  42.828000, 2018312, 0030,       GOES-EAST,              FDC,     22,      -999.000
-118.943000,  34.196000, 2018312, 0032,       GOES-EAST,              FDC,     46,      -999.000
-121.595000,  39.688000, 2018312, 0032,       GOES-EAST,              FDC,     91,      -999.000
-121.640000,  39.692000, 2018312, 0032,       GOES-EAST,              FDC,     91,      -999.000
-121.686000,  39.696000, 2018312, 0032,       GOES-EAST,              FDC,     91,      -999.000
-121.627000,  39.718000, 2018312, 0032,       GOES-EAST,              FDC,     91,      -999.000
-121.673000,  39.722000, 2018312, 0032,       GOES-EAST,              FDC,     91,      -999.000
-121.523000,  39.737000, 2018312, 0032,       GOES-EAST,              FDC,     22,      -999.000
-121.659000,  39.748000, 2018312, 0032,       GOES-EAST,              FDC,     26,      -999.000
-121.704000,  39.752000, 2018312, 0032,       GOES-EAST,              FDC,     91,      -999.000
-121.510000,  39.764000, 2018312, 0032,       GOES-EAST,              FDC,     22,      -999.000
-121.555000,  39.767000, 2018312, 0032,       GOES-EAST,              FDC,     22,      -999.000
-121.646000,  39.775000, 2018312, 0032,       GOES-EAST,              FDC,     22,      -999.000
-121.692000,  39.778000, 2018312, 0032,       GOES-EAST,              FDC,     26,      -999.000
-121.542000,  39.793000, 2018312, 0032,       GOES-EAST,              FDC,     22,      -999.000
-121.632000,  39.801000, 2018312, 0032,       GOES-EAST,              FDC,     22,      -999.000
-121.439000,  39.813000, 2018312, 0032,       GOES-EAST,              FDC,     22,      -999.000
-121.484000,  39.816000, 2018312, 0032,       GOES-EAST,              FDC,     22,      -999.000
-121.529000,  39.820000, 2018312, 0032,       GOES-EAST,              FDC,     22,      -999.000
-121.574000,  39.823000, 2018312, 0032,       GOES-EAST,              FDC,     22,      -999.000
-123.606000,  41.048000, 2018312, 0032,       GOES-EAST,              FDC,     22,      -999.000
-124.341000,  42.828000, 2018312, 0032,       GOES-EAST,              FDC,     22,      -999.000
-118.943000,  34.196000, 2018312, 0037,       GOES-EAST,              FDC,     46,      -999.000
-121.609000,  39.662000, 2018312, 0037,       GOES-EAST,              FDC,     91,      -999.000
-121.595000,  39.688000, 2018312, 0037,       GOES-EAST,              FDC,     91,      -999.000
-121.640000,  39.692000, 2018312, 0037,       GOES-EAST,              FDC,     91,      -999.000
-121.686000,  39.696000, 2018312, 0037,       GOES-EAST,              FDC,     91,      -999.000
-121.627000,  39.718000, 2018312, 0037,       GOES-EAST,              FDC,     91,      -999.000
-121.673000,  39.722000, 2018312, 0037,       GOES-EAST,              FDC,     91,      -999.000
-121.523000,  39.737000, 2018312, 0037,       GOES-EAST,              FDC,     22,      -999.000
-121.659000,  39.748000, 2018312, 0037,       GOES-EAST,              FDC,     26,      -999.000
-121.704000,  39.752000, 2018312, 0037,       GOES-EAST,              FDC,     91,      -999.000
-121.510000,  39.764000, 2018312, 0037,       GOES-EAST,              FDC,     22,      -999.000
-121.555000,  39.767000, 2018312, 0037,       GOES-EAST,              FDC,     22,      -999.000
-121.646000,  39.775000, 2018312, 0037,       GOES-EAST,              FDC,     22,      -999.000
-121.542000,  39.793000, 2018312, 0037,       GOES-EAST,              FDC,     22,      -999.000
-121.632000,  39.801000, 2018312, 0037,       GOES-EAST,              FDC,     22,      -999.000
-121.439000,  39.813000, 2018312, 0037,       GOES-EAST,              FDC,     22,      -999.000
-121.484000,  39.816000, 2018312, 0037,       GOES-EAST,              FDC,     22,      -999.000
-121.529000,  39.820000, 2018312, 0037,       GOES-EAST,              FDC,     22,      -999.000
-121.574000,  39.823000, 2018312, 0037,       GOES-EAST,              FDC,     22,      -999.000
-123.606000,  41.048000, 2018312, 0037,       GOES-EAST,              FDC,     22,      -999.000
-124.341000,  42.828000, 2018312, 0037,       GOES-EAST,              FDC,     22,      -999.000
-120.080000,  49.500000, 2018312, 0039,   AVHRR NOAA-19,            FIMMA,     22,      -999.000
-120.080000,  49.510000, 2018312, 0039,   AVHRR NOAA-19,            FIMMA,     22,      -999.000
-118.943000,  34.196000, 2018312, 0042,       GOES-EAST,              FDC,     46,      -999.000
-121.609000,  39.662000, 2018312, 0042,       GOES-EAST,              FDC,     91,      -999.000
-121.595000,  39.688000, 2018312, 0042,       GOES-EAST,              FDC,     91,      -999.000
-121.640000,  39.692000, 2018312, 0042,       GOES-EAST,              FDC,     91,      -999.000
-121.686000,  39.696000, 2018312, 0042,       GOES-EAST,              FDC,     91,      -999.000
-121.627000,  39.718000, 2018312, 0042,       GOES-EAST,              FDC,     91,      -999.000
-121.673000,  39.722000, 2018312, 0042,       GOES-EAST,              FDC,     91,      -999.000
-121.523000,  39.737000, 2018312, 0042,       GOES-EAST,              FDC,     22,      -999.000
-121.659000,  39.748000, 2018312, 0042,       GOES-EAST,              FDC,     26,      -999.000
-121.704000,  39.752000, 2018312, 0042,       GOES-EAST,              FDC,     91,      -999.000
-121.510000,  39.764000, 2018312, 0042,       GOES-EAST,              FDC,     22,      -999.000
-121.555000,  39.767000, 2018312, 0042,       GOES-EAST,              FDC,     22,      -999.000
-121.646000,  39.775000, 2018312, 0042,       GOES-EAST,              FDC,     22,      -999.000
-121.692000,  39.778000, 2018312, 0042,       GOES-EAST,              FDC,     26,      -999.000
-121.542000,  39.793000, 2018312, 0042,       GOES-EAST,              FDC,     22,      -999.000
-121.632000,  39.801000, 2018312, 0042,       GOES-EAST,              FDC,     22,      -999.000
-121.439000,  39.813000, 2018312, 0042,       GOES-EAST,              FDC,     22,      -999.000
-121.529000,  39.820000, 2018312, 0042,       GOES-EAST,              FDC,     22,      -999.000
-121.574000,  39.823000, 2018312, 0042,       GOES-EAST,              FDC,     22,      -999.000
-123.606000,  41.048000, 2018312, 0042,       GOES-EAST,              FDC,     22,      -999.000
-124.341000,  42.828000, 2018312, 0042,       GOES-EAST,              FDC,     22,      -999.000
-118.943000,  34.197000, 2018312, 0045,       GOES-EAST,              FDC,     46,      -999.000
-121.595000,  39.688000, 2018312, 0045,       GOES-EAST,              FDC,     91,      -999.000
-121.640000,  39.692000, 2018312, 0045,       GOES-EAST,              FDC,     91,      -999.000
-121.686000,  39.696000, 2018312, 0045,       GOES-EAST,              FDC,     91,      -999.000
-121.627000,  39.718000, 2018312, 0045,       GOES-EAST,              FDC,     91,      -999.000
-121.673000,  39.722000, 2018312, 0045,       GOES-EAST,              FDC,     91,      -999.000
-121.523000,  39.737000, 2018312, 0045,       GOES-EAST,              FDC,     22,      -999.000
-121.659000,  39.748000, 2018312, 0045,       GOES-EAST,              FDC,     26,      -999.000
-121.510000,  39.764000, 2018312, 0045,       GOES-EAST,              FDC,     22,      -999.000
-121.555000,  39.767000, 2018312, 0045,       GOES-EAST,              FDC,     22,      -999.000
-121.646000,  39.775000, 2018312, 0045,       GOES-EAST,              FDC,     22,      -999.000
-121.542000,  39.793000, 2018312, 0045,       GOES-EAST,              FDC,     22,      -999.000
-121.632000,  39.801000, 2018312, 0045,       GOES-EAST,              FDC,     22,      -999.000
-121.439000,  39.813000, 2018312, 0045,       GOES-EAST,              FDC,     22,      -999.000
-121.484000,  39.816000, 2018312, 0045,       GOES-EAST,              FDC,     22,      -999.000
-121.529000,  39.820000, 2018312, 0045,       GOES-EAST,              FDC,     22,      -999.000
-121.574000,  39.823000, 2018312, 0045,       GOES-EAST,              FDC,     22,      -999.000
-121.471000,  39.843000, 2018312, 0045,       GOES-EAST,              FDC,     22,      -999.000
-123.606000,  41.047000, 2018312, 0045,       GOES-EAST,              FDC,     22,      -999.000
-124.341000,  42.828000, 2018312, 0045,       GOES-EAST,              FDC,     22,      -999.000
-118.943000,  34.196000, 2018312, 0047,       GOES-EAST,              FDC,     46,      -999.000
-121.595000,  39.688000, 2018312, 0047,       GOES-EAST,              FDC,     91,      -999.000
-121.640000,  39.692000, 2018312, 0047,       GOES-EAST,              FDC,     91,      -999.000
-121.686000,  39.696000, 2018312, 0047,       GOES-EAST,              FDC,     91,      -999.000
-121.627000,  39.718000, 2018312, 0047,       GOES-EAST,              FDC,     91,      -999.000
-121.673000,  39.722000, 2018312, 0047,       GOES-EAST,              FDC,     91,      -999.000
-121.523000,  39.737000, 2018312, 0047,       GOES-EAST,              FDC,     22,      -999.000
-121.659000,  39.748000, 2018312, 0047,       GOES-EAST,              FDC,     26,      -999.000
-121.704000,  39.752000, 2018312, 0047,       GOES-EAST,              FDC,     91,      -999.000
-121.510000,  39.764000, 2018312, 0047,       GOES-EAST,              FDC,     22,      -999.000
-121.555000,  39.767000, 2018312, 0047,       GOES-EAST,              FDC,     22,      -999.000
-121.646000,  39.775000, 2018312, 0047,       GOES-EAST,              FDC,     22,      -999.000
-121.692000,  39.778000, 2018312, 0047,       GOES-EAST,              FDC,     26,      -999.000
-121.542000,  39.793000, 2018312, 0047,       GOES-EAST,              FDC,     22,      -999.000
-121.632000,  39.801000, 2018312, 0047,       GOES-EAST,              FDC,     22,      -999.000
-121.439000,  39.813000, 2018312, 0047,       GOES-EAST,              FDC,     22,      -999.000
-121.484000,  39.816000, 2018312, 0047,       GOES-EAST,              FDC,     22,      -999.000
-121.529000,  39.820000, 2018312, 0047,       GOES-EAST,              FDC,     22,      -999.000
-121.574000,  39.823000, 2018312, 0047,       GOES-EAST,              FDC,     22,      -999.000
-123.606000,  41.048000, 2018312, 0047,       GOES-EAST,              FDC,     22,      -999.000
-118.943000,  34.196000, 2018312, 0052,       GOES-EAST,              FDC,     46,      -999.000
-121.609000,  39.662000, 2018312, 0052,       GOES-EAST,              FDC,     91,      -999.000
-121.595000,  39.688000, 2018312, 0052,       GOES-EAST,              FDC,     91,      -999.000
-121.686000,  39.696000, 2018312, 0052,       GOES-EAST,              FDC,     91,      -999.000
-121.627000,  39.718000, 2018312, 0052,       GOES-EAST,              FDC,     91,      -999.000
-121.523000,  39.737000, 2018312, 0052,       GOES-EAST,              FDC,     22,      -999.000
-121.659000,  39.748000, 2018312, 0052,       GOES-EAST,              FDC,     26,      -999.000
-121.704000,  39.752000, 2018312, 0052,       GOES-EAST,              FDC,     91,      -999.000
-121.510000,  39.764000, 2018312, 0052,       GOES-EAST,              FDC,     22,      -999.000
-121.555000,  39.767000, 2018312, 0052,       GOES-EAST,              FDC,     22,      -999.000
-121.646000,  39.775000, 2018312, 0052,       GOES-EAST,              FDC,     22,      -999.000
-121.542000,  39.793000, 2018312, 0052,       GOES-EAST,              FDC,     22,      -999.000
-121.632000,  39.801000, 2018312, 0052,       GOES-EAST,              FDC,     22,      -999.000
-121.439000,  39.813000, 2018312, 0052,       GOES-EAST,              FDC,     22,      -999.000
-121.484000,  39.816000, 2018312, 0052,       GOES-EAST,              FDC,     22,      -999.000
-121.529000,  39.820000, 2018312, 0052,       GOES-EAST,              FDC,     22,      -999.000
-123.606000,  41.048000, 2018312, 0052,       GOES-EAST,              FDC,     22,      -999.000
-118.943000,  34.196000, 2018312, 0057,       GOES-EAST,              FDC,     46,      -999.000
-121.609000,  39.662000, 2018312, 0057,       GOES-EAST,              FDC,     91,      -999.000
-121.654000,  39.666000, 2018312, 0057,       GOES-EAST,              FDC,     43,      -999.000
-121.595000,  39.688000, 2018312, 0057,       GOES-EAST,              FDC,     91,      -999.000
-121.686000,  39.696000, 2018312, 0057,       GOES-EAST,              FDC,     91,      -999.000
-121.627000,  39.718000, 2018312, 0057,       GOES-EAST,              FDC,     91,      -999.000
-121.718000,  39.726000, 2018312, 0057,       GOES-EAST,              FDC,     91,      -999.000
-121.523000,  39.737000, 2018312, 0057,       GOES-EAST,              FDC,     22,      -999.000
-121.659000,  39.748000, 2018312, 0057,       GOES-EAST,              FDC,     26,      -999.000
-121.704000,  39.752000, 2018312, 0057,       GOES-EAST,              FDC,     91,      -999.000
-121.510000,  39.764000, 2018312, 0057,       GOES-EAST,              FDC,     22,      -999.000
-121.555000,  39.767000, 2018312, 0057,       GOES-EAST,              FDC,     22,      -999.000
-121.646000,  39.775000, 2018312, 0057,       GOES-EAST,              FDC,     22,      -999.000
-121.632000,  39.801000, 2018312, 0057,       GOES-EAST,              FDC,     22,      -999.000
-121.439000,  39.813000, 2018312, 0057,       GOES-EAST,              FDC,     22,      -999.000
-121.529000,  39.820000, 2018312, 0057,       GOES-EAST,              FDC,     22,      -999.000
-123.606000,  41.048000, 2018312, 0057,       GOES-EAST,              FDC,     22,      -999.000
-118.943000,  34.197000, 2018312, 0100,       GOES-EAST,              FDC,     46,      -999.000
-121.609000,  39.662000, 2018312, 0100,       GOES-EAST,              FDC,     91,      -999.000
-121.654000,  39.666000, 2018312, 0100,       GOES-EAST,              FDC,     43,      -999.000
-121.595000,  39.688000, 2018312, 0100,       GOES-EAST,              FDC,     91,      -999.000
-121.686000,  39.696000, 2018312, 0100,       GOES-EAST,              FDC,     91,      -999.000
-121.627000,  39.718000, 2018312, 0100,       GOES-EAST,              FDC,     91,      -999.000
-121.718000,  39.726000, 2018312, 0100,       GOES-EAST,              FDC,     91,      -999.000
-121.523000,  39.737000, 2018312, 0100,       GOES-EAST,              FDC,     22,      -999.000
-121.659000,  39.748000, 2018312, 0100,       GOES-EAST,              FDC,     26,      -999.000
-121.704000,  39.752000, 2018312, 0100,       GOES-EAST,              FDC,     91,      -999.000
-121.510000,  39.764000, 2018312, 0100,       GOES-EAST,              FDC,     22,      -999.000
-121.555000,  39.767000, 2018312, 0100,       GOES-EAST,              FDC,     22,      -999.000
-121.646000,  39.775000, 2018312, 0100,       GOES-EAST,              FDC,     22,      -999.000
-121.692000,  39.778000, 2018312, 0100,       GOES-EAST,              FDC,     26,      -999.000
-121.632000,  39.801000, 2018312, 0100,       GOES-EAST,              FDC,     22,      -999.000
-121.439000,  39.813000, 2018312, 0100,       GOES-EAST,              FDC,     22,      -999.000
-121.484000,  39.816000, 2018312, 0100,       GOES-EAST,              FDC,     22,      -999.000
-121.529000,  39.820000, 2018312, 0100,       GOES-EAST,              FDC,     22,      -999.000
-123.606000,  41.047000, 2018312, 0100,       GOES-EAST,              FDC,     22,      -999.000
-118.943000,  34.196000, 2018312, 0102,       GOES-EAST,              FDC,     46,      -999.000
-121.609000,  39.662000, 2018312, 0102,       GOES-EAST,              FDC,     91,      -999.000
-121.654000,  39.666000, 2018312, 0102,       GOES-EAST,              FDC,     43,      -999.000
-121.595000,  39.688000, 2018312, 0102,       GOES-EAST,              FDC,     91,      -999.000
-121.686000,  39.696000, 2018312, 0102,       GOES-EAST,              FDC,     91,      -999.000
-121.627000,  39.718000, 2018312, 0102,       GOES-EAST,              FDC,     91,      -999.000
-121.718000,  39.726000, 2018312, 0102,       GOES-EAST,              FDC,     91,      -999.000
-121.523000,  39.737000, 2018312, 0102,       GOES-EAST,              FDC,     22,      -999.000
-121.659000,  39.748000, 2018312, 0102,       GOES-EAST,              FDC,     26,      -999.000
-121.704000,  39.752000, 2018312, 0102,       GOES-EAST,              FDC,     91,      -999.000
-121.510000,  39.764000, 2018312, 0102,       GOES-EAST,              FDC,     22,      -999.000
-121.555000,  39.767000, 2018312, 0102,       GOES-EAST,              FDC,     22,      -999.000
-121.646000,  39.775000, 2018312, 0102,       GOES-EAST,              FDC,     22,      -999.000
-121.692000,  39.778000, 2018312, 0102,       GOES-EAST,              FDC,     26,      -999.000
-121.632000,  39.801000, 2018312, 0102,       GOES-EAST,              FDC,     22,      -999.000
-121.439000,  39.813000, 2018312, 0102,       GOES-EAST,              FDC,     22,      -999.000
-121.484000,  39.816000, 2018312, 0102,       GOES-EAST,              FDC,     22,      -999.000
-121.529000,  39.820000, 2018312, 0102,       GOES-EAST,              FDC,     22,      -999.000
-123.606000,  41.048000, 2018312, 0102,       GOES-EAST,              FDC,     22,      -999.000
-118.943000,  34.196000, 2018312, 0107,       GOES-EAST,              FDC,     46,      -999.000
-121.609000,  39.662000, 2018312, 0107,       GOES-EAST,              FDC,     91,      -999.000
-121.654000,  39.666000, 2018312, 0107,       GOES-EAST,              FDC,     43,      -999.000
-121.595000,  39.688000, 2018312, 0107,       GOES-EAST,              FDC,     91,      -999.000
-121.686000,  39.696000, 2018312, 0107,       GOES-EAST,              FDC,     91,      -999.000
-121.627000,  39.718000, 2018312, 0107,       GOES-EAST,              FDC,     91,      -999.000
-121.718000,  39.726000, 2018312, 0107,       GOES-EAST,              FDC,     91,      -999.000
-121.523000,  39.737000, 2018312, 0107,       GOES-EAST,              FDC,     22,      -999.000
-121.659000,  39.748000, 2018312, 0107,       GOES-EAST,              FDC,     26,      -999.000
-121.704000,  39.752000, 2018312, 0107,       GOES-EAST,              FDC,     91,      -999.000
-121.510000,  39.764000, 2018312, 0107,       GOES-EAST,              FDC,     22,      -999.000
-121.555000,  39.767000, 2018312, 0107,       GOES-EAST,              FDC,     22,      -999.000
-121.646000,  39.775000, 2018312, 0107,       GOES-EAST,              FDC,     22,      -999.000
-121.692000,  39.778000, 2018312, 0107,       GOES-EAST,              FDC,     26,      -999.000
-121.497000,  39.790000, 2018312, 0107,       GOES-EAST,              FDC,     22,      -999.000
-121.542000,  39.793000, 2018312, 0107,       GOES-EAST,              FDC,     22,      -999.000
-121.632000,  39.801000, 2018312, 0107,       GOES-EAST,              FDC,     22,      -999.000
-121.439000,  39.813000, 2018312, 0107,       GOES-EAST,              FDC,     22,      -999.000
-121.484000,  39.816000, 2018312, 0107,       GOES-EAST,              FDC,     22,      -999.000
-121.529000,  39.820000, 2018312, 0107,       GOES-EAST,              FDC,     22,      -999.000
-123.606000,  41.048000, 2018312, 0107,       GOES-EAST,              FDC,     22,      -999.000
-118.943000,  34.196000, 2018312, 0112,       GOES-EAST,              FDC,     46,      -999.000
-121.609000,  39.662000, 2018312, 0112,       GOES-EAST,              FDC,     91,      -999.000
-121.654000,  39.666000, 2018312, 0112,       GOES-EAST,              FDC,     43,      -999.000
-121.595000,  39.688000, 2018312, 0112,       GOES-EAST,              FDC,     91,      -999.000
-121.627000,  39.718000, 2018312, 0112,       GOES-EAST,              FDC,     91,      -999.000
-121.673000,  39.722000, 2018312, 0112,       GOES-EAST,              FDC,     91,      -999.000
-121.718000,  39.726000, 2018312, 0112,       GOES-EAST,              FDC,     91,      -999.000
-121.523000,  39.737000, 2018312, 0112,       GOES-EAST,              FDC,     22,      -999.000
-121.659000,  39.748000, 2018312, 0112,       GOES-EAST,              FDC,     26,      -999.000
-121.704000,  39.752000, 2018312, 0112,       GOES-EAST,              FDC,     91,      -999.000
-121.510000,  39.764000, 2018312, 0112,       GOES-EAST,              FDC,     22,      -999.000
-121.555000,  39.767000, 2018312, 0112,       GOES-EAST,              FDC,     22,      -999.000
-121.692000,  39.778000, 2018312, 0112,       GOES-EAST,              FDC,     26,      -999.000
-121.497000,  39.790000, 2018312, 0112,       GOES-EAST,              FDC,     22,      -999.000
-121.542000,  39.793000, 2018312, 0112,       GOES-EAST,              FDC,     22,      -999.000
-121.632000,  39.801000, 2018312, 0112,       GOES-EAST,              FDC,     22,      -999.000
-121.439000,  39.813000, 2018312, 0112,       GOES-EAST,              FDC,     22,      -999.000
-121.529000,  39.820000, 2018312, 0112,       GOES-EAST,              FDC,     22,      -999.000
-123.606000,  41.048000, 2018312, 0112,       GOES-EAST,              FDC,     22,      -999.000
-118.943000,  34.197000, 2018312, 0115,       GOES-EAST,              FDC,     46,      -999.000
-121.609000,  39.662000, 2018312, 0115,       GOES-EAST,              FDC,     91,      -999.000
-121.654000,  39.666000, 2018312, 0115,       GOES-EAST,              FDC,     43,      -999.000
-121.640000,  39.692000, 2018312, 0115,       GOES-EAST,              FDC,     91,      -999.000
-121.686000,  39.696000, 2018312, 0115,       GOES-EAST,              FDC,     91,      -999.000
-121.627000,  39.718000, 2018312, 0115,       GOES-EAST,              FDC,     91,      -999.000
-121.718000,  39.726000, 2018312, 0115,       GOES-EAST,              FDC,     91,      -999.000
-121.523000,  39.737000, 2018312, 0115,       GOES-EAST,              FDC,     22,      -999.000
-121.659000,  39.748000, 2018312, 0115,       GOES-EAST,              FDC,     26,      -999.000
-121.704000,  39.752000, 2018312, 0115,       GOES-EAST,              FDC,     91,      -999.000
-121.510000,  39.764000, 2018312, 0115,       GOES-EAST,              FDC,     22,      -999.000
-121.555000,  39.767000, 2018312, 0115,       GOES-EAST,              FDC,     22,      -999.000
-121.692000,  39.778000, 2018312, 0115,       GOES-EAST,              FDC,     26,      -999.000
-121.497000,  39.790000, 2018312, 0115,       GOES-EAST,              FDC,     22,      -999.000
-121.542000,  39.793000, 2018312, 0115,       GOES-EAST,              FDC,     22,      -999.000
-121.632000,  39.801000, 2018312, 0115,       GOES-EAST,              FDC,     22,      -999.000
-121.439000,  39.813000, 2018312, 0115,       GOES-EAST,              FDC,     22,      -999.000
-121.484000,  39.816000, 2018312, 0115,       GOES-EAST,              FDC,     22,      -999.000
-121.529000,  39.820000, 2018312, 0115,       GOES-EAST,              FDC,     22,      -999.000
-123.606000,  41.047000, 2018312, 0115,       GOES-EAST,              FDC,     22,      -999.000
-118.943000,  34.196000, 2018312, 0117,       GOES-EAST,              FDC,     46,      -999.000
-121.609000,  39.662000, 2018312, 0117,       GOES-EAST,              FDC,     91,      -999.000
-121.654000,  39.666000, 2018312, 0117,       GOES-EAST,              FDC,     43,      -999.000
-121.595000,  39.688000, 2018312, 0117,       GOES-EAST,              FDC,     91,      -999.000
-121.686000,  39.696000, 2018312, 0117,       GOES-EAST,              FDC,     91,      -999.000
-121.627000,  39.718000, 2018312, 0117,       GOES-EAST,              FDC,     91,      -999.000
-121.673000,  39.722000, 2018312, 0117,       GOES-EAST,              FDC,     91,      -999.000
-121.718000,  39.726000, 2018312, 0117,       GOES-EAST,              FDC,     91,      -999.000
-121.523000,  39.737000, 2018312, 0117,       GOES-EAST,              FDC,     22,      -999.000
-121.659000,  39.748000, 2018312, 0117,       GOES-EAST,              FDC,     26,      -999.000
-121.704000,  39.752000, 2018312, 0117,       GOES-EAST,              FDC,     91,      -999.000
-121.510000,  39.764000, 2018312, 0117,       GOES-EAST,              FDC,     22,      -999.000
-121.555000,  39.767000, 2018312, 0117,       GOES-EAST,              FDC,     22,      -999.000
-121.692000,  39.778000, 2018312, 0117,       GOES-EAST,              FDC,     26,      -999.000
