        Lon,        Lat, YearDay, Time,       Satellite, Method of Detect, Ecosys, Fire RadPower
 -63.924000,   8.934000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,         1.670
 -64.138000,   9.103000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,         1.068
 -64.143000,   9.104000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,         1.068
 -64.869000,   9.183000, 2018317, 0515,       SUOMI NPP,            VIIRS,     91,         4.069
 -64.512000,   9.222000, 2018317, 0515,       SUOMI NPP,            VIIRS,     91,         1.081
 -64.060000,   9.228000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,         0.464
 -64.671000,   9.229000, 2018317, 0515,       SUOMI NPP,            VIIRS,     91,         0.752
 -64.719000,   9.270000, 2018317, 0515,       SUOMI NPP,            VIIRS,     91,         0.898
 -64.520000,   9.375000, 2018317, 0515,       SUOMI NPP,            VIIRS,     91,         3.720
 -64.525000,   9.375000, 2018317, 0515,       SUOMI NPP,            VIIRS,     91,         6.937
 -64.545000,   9.383000, 2018317, 0515,       SUOMI NPP,            VIIRS,     58,         6.646
 -64.545000,   9.388000, 2018317, 0515,       SUOMI NPP,            VIIRS,     58,         6.646
 -64.550000,   9.388000, 2018317, 0515,       SUOMI NPP,            VIIRS,     58,         6.646
 -64.389000,   9.473000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,        13.618
 -63.634000,   9.560000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,         2.202
 -63.628000,   9.564000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,         2.202
 -63.633000,   9.564000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,         2.202
 -63.309000,   9.582000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,         0.996
 -63.728000,   9.614000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,         1.323
 -63.726000,   9.615000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,        31.115
 -63.730000,   9.616000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,        31.115
 -63.718000,   9.618000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,         1.868
 -63.723000,   9.618000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,        35.522
 -63.716000,   9.619000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,        10.112
 -63.720000,   9.619000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,        10.112
 -63.727000,   9.619000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,        35.522
 -63.692000,   9.620000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,         7.642
 -63.725000,   9.620000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,        31.115
 -63.732000,   9.620000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,         3.458
 -63.730000,   9.621000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,        31.115
 -63.734000,   9.621000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,         1.545
 -63.772000,   9.621000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,         2.216
 -63.774000,   9.621000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,         2.106
 -63.718000,   9.622000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,         1.868
 -63.689000,   9.623000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,         4.243
 -63.722000,   9.623000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,        35.522
 -63.687000,   9.624000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,         7.642
 -63.694000,   9.624000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,        14.118
 -63.699000,   9.624000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,        14.118
 -63.720000,   9.624000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,         2.091
 -63.724000,   9.624000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,         2.390
 -63.727000,   9.624000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,        35.522
 -63.692000,   9.625000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,         7.642
 -63.696000,   9.625000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,        15.247
 -63.729000,   9.625000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,         2.390
 -63.701000,   9.626000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,        15.247
 -63.693000,   9.628000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,        14.118
 -63.691000,   9.629000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,         2.607
 -63.698000,   9.629000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,        14.118
 -63.695000,   9.630000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,         5.387
 -63.707000,   9.630000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,         1.821
 -63.705000,   9.631000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,         1.548
 -63.555000,   9.643000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,         9.124
 -63.560000,   9.644000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,         9.124
 -63.569000,   9.645000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,        12.425
 -63.573000,   9.645000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,        17.322
 -63.754000,   9.647000, 2018317, 0515,       SUOMI NPP,            VIIRS,     91,         2.411
 -63.527000,   9.648000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,         4.506
 -63.559000,   9.648000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,         1.596
 -63.624000,   9.648000, 2018317, 0515,       SUOMI NPP,            VIIRS,     94,        36.965
 -63.628000,   9.648000, 2018317, 0515,       SUOMI NPP,            VIIRS,     94,        17.496
 -63.536000,   9.649000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,         1.611
 -63.564000,   9.649000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,        12.273
 -63.568000,   9.649000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,        12.273
 -63.633000,   9.649000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,        17.496
 -63.582000,   9.651000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,         1.704
 -63.618000,   9.652000, 2018317, 0515,       SUOMI NPP,            VIIRS,     94,        36.965
 -63.623000,   9.652000, 2018317, 0515,       SUOMI NPP,            VIIRS,     94,        36.965
 -63.531000,   9.653000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,         5.758
 -63.563000,   9.653000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,        12.273
 -63.628000,   9.653000, 2018317, 0515,       SUOMI NPP,            VIIRS,     94,        17.496
 -63.632000,   9.653000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,        17.496
 -63.535000,   9.654000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,         4.873
 -63.567000,   9.654000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,        12.273
 -63.540000,   9.655000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,         4.873
 -63.618000,   9.656000, 2018317, 0515,       SUOMI NPP,            VIIRS,     94,         2.094
 -63.622000,   9.657000, 2018317, 0515,       SUOMI NPP,            VIIRS,     94,         2.094
 -63.530000,   9.658000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,         5.758
 -64.264000,   9.660000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,         1.059
 -63.473000,   9.677000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,        29.187
 -63.477000,   9.678000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,        27.754
 -63.472000,   9.682000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,         1.741
 -66.398000,   9.682000, 2018317, 0515,       SUOMI NPP,            VIIRS,     91,         0.427
 -63.527000,   9.700000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,         2.051
 -63.531000,   9.701000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,         2.642
 -63.528000,   9.703000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,         6.253
 -63.526000,   9.705000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,         1.459
 -63.531000,   9.705000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,         1.735
 -63.460000,   9.728000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,         0.627
 -63.478000,   9.730000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,         1.570
 -63.473000,   9.734000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,        18.712
 -63.477000,   9.735000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,        18.712
 -63.482000,   9.735000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,         1.310
 -63.467000,   9.738000, 2018317, 0515,       SUOMI NPP,            VIIRS,      1,         4.271
 -63.472000,   9.739000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,        18.712
 -63.476000,   9.739000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,        18.712
 -63.481000,   9.740000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,         1.310
 -63.431000,   9.742000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,         5.713
 -63.266000,   9.773000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,         1.447
 -63.267000,   9.773000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,         1.609
 -63.270000,   9.774000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,         1.208
 -63.266000,   9.777000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,         0.932
 -63.270000,   9.778000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,         1.007
 -63.271000,   9.778000, 2018317, 0515,       SUOMI NPP,            VIIRS,     33,         1.296
 -63.339000,   9.855000, 2018317, 0515,       SUOMI NPP,            VIIRS,     33,        19.108
 -62.240000,  10.006000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,         3.472
 -64.856000,  10.051000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,         1.464
 -64.856000,  10.056000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,         7.185
 -64.867000,  10.058000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,        13.320
 -64.872000,  10.058000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,         8.629
 -64.889000,  10.061000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,         4.591
 -64.893000,  10.076000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,         2.639
 -64.859000,  10.077000, 2018317, 0515,       SUOMI NPP,            VIIRS,      8,         2.970
 -64.876000,  10.079000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,         5.890
 -64.869000,  10.083000, 2018317, 0515,       SUOMI NPP,            VIIRS,      8,         5.890
 -62.264000,  10.084000, 2018317, 0515,       SUOMI NPP,            VIIRS,     19,         5.716
 -64.875000,  10.084000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,         5.890
 -64.874000,  10.085000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,         5.633
 -66.683000,  10.289000, 2018317, 0515,       SUOMI NPP,            VIIRS,     33,         0.903
 -64.355000,  10.300000, 2018317, 0515,       SUOMI NPP,            VIIRS,     94,         0.856
 -61.481000,  10.393000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,         2.358
 -61.483000,  10.394000, 2018317, 0515,       SUOMI NPP,            VIIRS,     43,         1.828
 -70.230000,  11.623000, 2018317, 0515,       SUOMI NPP,            VIIRS,      8,         2.869
 -70.230000,  11.626000, 2018317, 0515,       SUOMI NPP,            VIIRS,      8,         4.736
 -70.228000,  11.630000, 2018317, 0515,       SUOMI NPP,            VIIRS,      8,         2.869
 -70.236000,  11.631000, 2018317, 0515,       SUOMI NPP,            VIIRS,     53,         2.869
 -70.202000,  11.739000, 2018317, 0515,       SUOMI NPP,            VIIRS,      8,        11.974
 -70.209000,  11.739000, 2018317, 0515,       SUOMI NPP,            VIIRS,      8,        11.516
 -72.612000,   5.212000, 2018317, 0605,         NOAA 20,            VIIRS,     33,         5.961
 -72.615000,   5.213000, 2018317, 0605,         NOAA 20,            VIIRS,     33,         2.881
 -72.619000,   5.213000, 2018317, 0605,         NOAA 20,            VIIRS,     33,         2.881
 -72.611000,   5.216000, 2018317, 0605,         NOAA 20,            VIIRS,     33,         1.235
 -72.615000,   5.216000, 2018317, 0605,         NOAA 20,            VIIRS,     33,        14.327
 -72.618000,   5.217000, 2018317, 0605,         NOAA 20,            VIIRS,     33,        14.327
 -72.614000,   5.220000, 2018317, 0605,         NOAA 20,            VIIRS,     33,        14.327
 -72.874000,   5.774000, 2018317, 0605,         NOAA 20,            VIIRS,     42,         0.887
 -72.878000,   5.775000, 2018317, 0605,         NOAA 20,            VIIRS,     42,         0.887
 -72.881000,   5.779000, 2018317, 0605,         NOAA 20,            VIIRS,     42,         0.362
 -67.805000,   6.119000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         0.651
 -67.809000,   6.120000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         0.719
 -66.082000,   7.836000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         1.839
 -66.067000,   7.845000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         1.002
 -66.061000,   7.848000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         1.002
 -62.875000,   8.226000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         1.988
 -62.877000,   8.227000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         1.633
 -62.849000,   8.354000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         0.607
 -64.958000,   8.380000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         1.361
 -64.958000,   8.382000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         1.272
 -66.810000,   8.401000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         0.968
 -66.673000,   8.461000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         0.913
 -64.071000,   8.526000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         1.366
 -63.153000,   8.685000, 2018317, 0605,         NOAA 20,            VIIRS,      9,         3.383
 -63.157000,   8.686000, 2018317, 0605,         NOAA 20,            VIIRS,      9,         3.383
 -63.152000,   8.689000, 2018317, 0605,         NOAA 20,            VIIRS,      9,         3.383
 -63.231000,   8.689000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         1.114
 -63.157000,   8.690000, 2018317, 0605,         NOAA 20,            VIIRS,      9,         3.383
 -70.210000,   8.698000, 2018317, 0605,         NOAA 20,            VIIRS,     91,         0.830
 -62.908000,   8.727000, 2018317, 0605,         NOAA 20,            VIIRS,     27,         6.999
 -64.142000,   9.103000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         2.032
 -64.142000,   9.105000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         1.483
 -79.536000,   9.171000, 2018317, 0605,         NOAA 20,            VIIRS,     24,         1.828
 -79.540000,   9.171000, 2018317, 0605,         NOAA 20,            VIIRS,     24,         1.935
 -64.866000,   9.184000, 2018317, 0605,         NOAA 20,            VIIRS,     91,         5.966
 -64.871000,   9.185000, 2018317, 0605,         NOAA 20,            VIIRS,     91,         5.966
 -66.027000,   9.190000, 2018317, 0605,         NOAA 20,            VIIRS,     58,         0.609
 -64.510000,   9.224000, 2018317, 0605,         NOAA 20,            VIIRS,     91,         1.222
 -64.057000,   9.229000, 2018317, 0605,         NOAA 20,            VIIRS,     19,         1.875
 -64.718000,   9.268000, 2018317, 0605,         NOAA 20,            VIIRS,     91,         0.499
 -64.718000,   9.272000, 2018317, 0605,         NOAA 20,            VIIRS,     91,         0.390
 -64.041000,   9.273000, 2018317, 0605,         NOAA 20,            VIIRS,     58,         1.165
 -64.045000,   9.274000, 2018317, 0605,         NOAA 20,            VIIRS,     58,         1.165
 -66.213000,   9.348000, 2018317, 0605,         NOAA 20,            VIIRS,     58,         1.103
 -66.215000,   9.349000, 2018317, 0605,         NOAA 20,            VIIRS,     58,         1.055
 -69.237000,   9.354000, 2018317, 0605,         NOAA 20,            VIIRS,     91,         0.640
 -64.518000,   9.371000, 2018317, 0605,         NOAA 20,            VIIRS,     91,         1.128
 -64.521000,   9.372000, 2018317, 0605,         NOAA 20,            VIIRS,     91,         2.377
 -64.536000,   9.374000, 2018317, 0605,         NOAA 20,            VIIRS,     58,         0.879
 -64.521000,   9.376000, 2018317, 0605,         NOAA 20,            VIIRS,     91,         2.377
 -64.524000,   9.377000, 2018317, 0605,         NOAA 20,            VIIRS,     91,         2.377
 -64.545000,   9.384000, 2018317, 0605,         NOAA 20,            VIIRS,     58,         6.020
 -64.544000,   9.388000, 2018317, 0605,         NOAA 20,            VIIRS,     58,         6.020
 -64.548000,   9.389000, 2018317, 0605,         NOAA 20,            VIIRS,     58,         4.662
 -64.389000,   9.471000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         0.428
 -64.388000,   9.475000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         6.286
 -64.389000,   9.475000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         3.554
 -70.981000,   9.514000, 2018317, 0605,         NOAA 20,            VIIRS,     33,         1.211
 -63.631000,   9.562000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         4.126
 -63.630000,   9.563000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         4.398
 -63.713000,   9.616000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         0.775
 -63.717000,   9.617000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         4.327
 -63.721000,   9.618000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         4.327
 -63.725000,   9.618000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         5.684
 -63.729000,   9.619000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         5.684
 -63.713000,   9.620000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         0.775
 -63.717000,   9.621000, 2018317, 0605,         NOAA 20,            VIIRS,     19,         4.327
 -63.721000,   9.622000, 2018317, 0605,         NOAA 20,            VIIRS,     19,         4.327
 -63.725000,   9.622000, 2018317, 0605,         NOAA 20,            VIIRS,     19,         5.684
 -63.774000,   9.622000, 2018317, 0605,         NOAA 20,            VIIRS,     19,         1.432
 -63.729000,   9.623000, 2018317, 0605,         NOAA 20,            VIIRS,     19,         5.684
 -63.691000,   9.625000, 2018317, 0605,         NOAA 20,            VIIRS,     43,        15.546
 -63.716000,   9.625000, 2018317, 0605,         NOAA 20,            VIIRS,     19,         0.898
 -63.695000,   9.626000, 2018317, 0605,         NOAA 20,            VIIRS,     43,        15.546
 -63.720000,   9.626000, 2018317, 0605,         NOAA 20,            VIIRS,     19,         0.898
 -63.699000,   9.627000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         1.730
 -63.724000,   9.627000, 2018317, 0605,         NOAA 20,            VIIRS,     19,         1.959
 -63.686000,   9.629000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         0.826
 -63.690000,   9.630000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         3.902
 -63.694000,   9.630000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         3.902
 -63.698000,   9.631000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         1.159
 -63.554000,   9.641000, 2018317, 0605,         NOAA 20,            VIIRS,     19,         1.178
 -63.558000,   9.642000, 2018317, 0605,         NOAA 20,            VIIRS,     19,         1.178
 -63.562000,   9.642000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         2.346
 -63.570000,   9.644000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         5.343
 -63.574000,   9.644000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         5.343
 -63.600000,   9.644000, 2018317, 0605,         NOAA 20,            VIIRS,     91,         2.141
 -63.553000,   9.645000, 2018317, 0605,         NOAA 20,            VIIRS,     19,         1.178
 -63.557000,   9.646000, 2018317, 0605,         NOAA 20,            VIIRS,     19,         1.178
 -63.528000,   9.648000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         6.645
 -63.569000,   9.648000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         5.343
 -63.574000,   9.649000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         5.343
 -63.624000,   9.649000, 2018317, 0605,         NOAA 20,            VIIRS,     94,         2.270
 -63.628000,   9.649000, 2018317, 0605,         NOAA 20,            VIIRS,     94,        13.302
 -63.753000,   9.649000, 2018317, 0605,         NOAA 20,            VIIRS,     91,         1.473
 -63.527000,   9.650000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         5.050
 -63.582000,   9.650000, 2018317, 0605,         NOAA 20,            VIIRS,     19,         1.685
 -63.632000,   9.650000, 2018317, 0605,         NOAA 20,            VIIRS,     19,        13.302
 -63.535000,   9.651000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         1.360
 -63.561000,   9.651000, 2018317, 0605,         NOAA 20,            VIIRS,     43,        24.903
 -63.528000,   9.652000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         6.645
 -63.565000,   9.652000, 2018317, 0605,         NOAA 20,            VIIRS,     43,        24.903
 -63.569000,   9.652000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         3.896
 -63.619000,   9.652000, 2018317, 0605,         NOAA 20,            VIIRS,     94,        36.183
 -63.532000,   9.653000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         6.645
 -63.623000,   9.653000, 2018317, 0605,         NOAA 20,            VIIRS,     94,        36.183
 -63.536000,   9.654000, 2018317, 0605,         NOAA 20,            VIIRS,     43,        19.776
 -63.561000,   9.654000, 2018317, 0605,         NOAA 20,            VIIRS,     43,        13.170
 -63.627000,   9.654000, 2018317, 0605,         NOAA 20,            VIIRS,     94,        15.381
 -63.530000,   9.655000, 2018317, 0605,         NOAA 20,            VIIRS,     43,        14.499
 -63.534000,   9.655000, 2018317, 0605,         NOAA 20,            VIIRS,     43,        11.166
 -63.565000,   9.655000, 2018317, 0605,         NOAA 20,            VIIRS,     43,        13.170
 -63.539000,   9.656000, 2018317, 0605,         NOAA 20,            VIIRS,     43,        11.166
 -63.531000,   9.657000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         1.063
 -63.623000,   9.657000, 2018317, 0605,         NOAA 20,            VIIRS,     94,        36.183
 -63.622000,   9.661000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         1.575
 -64.260000,   9.662000, 2018317, 0605,         NOAA 20,            VIIRS,     58,         0.798
 -64.263000,   9.663000, 2018317, 0605,         NOAA 20,            VIIRS,     58,         0.939
 -63.618000,   9.664000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         0.740
 -63.498000,   9.674000, 2018317, 0605,         NOAA 20,            VIIRS,     43,         0.256
 -63.472000,   9.678000, 2018317, 0605,         NOAA 20,            VIIRS,     19,        20.856
 -63.476000,   9.679000, 2018317, 0605,         NOAA 20,            VIIRS,     19,        20.856
 -63.471000,   9.682000, 2018317, 0605,         NOAA 20,            VIIRS,     19,         0.733
 -63.476000,   9.683000, 2018317, 0605,         NOAA 20,            VIIRS,     19,         0.733
 -66.398000,   9.683000, 2018317, 0605,         NOAA 20,            VIIRS,     91,         0.615
 -63.458000,   9.729000, 2018317, 0605,         NOAA 20,            VIIRS,     19,         2.200
 -63.462000,   9.729000, 2018317, 0605,         NOAA 20,            VIIRS,     19,         2.217
 -63.475000,   9.731000, 2018317, 0605,         NOAA 20,            VIIRS,     19,         1.395
 -63.470000,   9.735000, 2018317, 0605,         NOAA 20,            VIIRS,      1,        18.326
 -63.474000,   9.736000, 2018317, 0605,         NOAA 20,            VIIRS,     19,        18.326
 -63.478000,   9.736000, 2018317, 0605,         NOAA 20,            VIIRS,     19,         6.368
 -63.469000,   9.739000, 2018317, 0605,         NOAA 20,            VIIRS,      1,        18.326
 -63.473000,   9.740000, 2018317, 0605,         NOAA 20,            VIIRS,     19,        18.326
 -63.431000,   9.741000, 2018317, 0605,         NOAA 20,            VIIRS,     19,         1.675
 -63.431000,   9.744000, 2018317, 0605,         NOAA 20,            VIIRS,     19,         1.994
 -63.430000,   9.746000, 2018317, 0605,         NOAA 20,            VIIRS,     19,         0.435
 -73.258000,   9.832000, 2018317, 0605,         NOAA 20,            VIIRS,     58,         1.638
 -74.689000,   9.840000, 2018317, 0605,         NOAA 20,            VIIRS,     58,         0.519
 -63.337000,   9.853000, 2018317, 0605,         NOAA 20,            VIIRS,     33,         0.914
 -63.341000,   9.854000, 2018317, 0605,         NOAA 20,            VIIRS,     33,         0.529
 -63.179000,   9.979000, 2018317, 0605,         NOAA 20,            VIIRS,     33,         2.988
 -63.183000,   9.980000, 2018317, 0605,         NOAA 20,            VIIRS,     33,         2.988
 -62.239000,  10.009000, 2018317, 0605,         NOAA 20,            VIIRS,     19,         3.978
 -64.855000,  10.053000, 2018317, 0605,         NOAA 20,            VIIRS,     19,         2.173
 -64.870000,  10.055000, 2018317, 0605,         NOAA 20,            VIIRS,     19,         3.280
