"cluster","date","polygon","area_km2","frp_avg","frp_vars","num_pts"
"2015-02-25_1",2015-02-25,list(c(240206.2777, 237865.4819, 238760.2335, 239777.6992, 240884.8691, 241100.7833, 419795.0691, 240206.2777, -484807.9132, -484095.1108, -482850.7916, -482712.1955, -482460.1063, -483563.3661, -519240.1943, -484807.9132)),13186.636,NA,NA,8
"2015-02-25_2",2015-02-25,list(c(93589.7855, 82676.1185, 81202.0892, 102357.8455, 103447.9209, 107153.7312, 108152.873, 109437.5342, 103643.3669, 103837.5245, 94875.298, 93589.7855, -326797.7313, -310140.6821, -308155.6791, -320701.7461, -320466.6533, -310870.7707, -310747.2394, -311619.4984, -321574.8055, -322571.912, -327672.0569, -326797.7313)),15617.163,NA,NA,14
"2015-02-25_3",2015-02-25,list(c(72931.537, 72741.8781, 74016.7741, 74207.5563, 72931.537, -276575.3068, -275577.2, -276343.8648, -277453.0091, -276575.3068)),118.746,NA,NA,6
"2015-02-25_4",2015-02-25,list(c(-140466.721, -155726.0676, -191063.8368, -184243.9451, -185746.6881, -256647.7786, -215829.6541, -158782.9348, -155111.54, -155136.4928, -140878.7883, -141991.1865, -140491.0352, -132870.9919, -52672.9534, -141859.2789, -139007.8575, -140466.721, 479.1489, 111373.4677, 143470.2522, 170546.3097, 172469.9547, 163835.1135, 312100.192, 403106.0855, 390275.0455, 384727.9358, 228462.0733, 228259.3357, 226233.3264, 165100.5643, 126180.1393, 47087.602, -1435.4735, 479.1489)),2506336.884,NA,NA,17
"2015-03-05_1",2015-03-05,list(c(-31220.0052, -32521.3862, -31646.7135, -30602.5948, -29728.796, -28427.5904, -28000.47, -30176.0375, -31220.0052, 67827.8884, 68611.0245, 69941.5122, 70159.8844, 71379.4155, 70596.7249, 68372.1146, 67935.1593, 67827.8884)),970.357,NA,NA,12
"2015-03-05_2",2015-03-05,list(c(-211109.909, -230580.0646, -171973.8377, -126405.177, -152103.0932, -154052.3204, -160850.8711, -174803.9097, -211109.909, 81257.5955, 145601.8656, 181947.6482, 160774.5366, 115418.5092, 108340.4074, 114807.3431, 117649.8656, 81257.5955)),544050.026,NA,NA,15
"2015-04-10_1",2015-04-10,list(c(-5483.7476, -119154.7843, -122175.455, -129537.3996, -128683.7958, -128915.1955, -118685.184, -118917.585, -117834.7885, -117602.2419, -5732.2019, -5483.7476, 435335.72, 429914.655, 428186.6515, 425642.6929, 426959.465, 428072.1834, 438999.8964, 440112.1538, 440317.6202, 439205.3979, 436444.5598, 435335.72)),64871.899,NA,NA,15
"2015-04-10_2",2015-04-10,list(c(-900.005, -1079.8653, 25600.6559, 7586.8756, 7586.8756, 6336.6069, -15765.5531, -12268.1691, -13511.3393, -63561.7575, -65477.1909, -168290.7039, 23253.2688, 79135.3408, -900.005, -220116.1528, -219005.0257, -173850.8189, -149658.0025, -149658.0025, -148769.8903, -131974.5565, -115752.3196, -114861.1908, -80172.496, -76044.6701, 152528.5851, -69820.5323, -193524.4437, -220116.1528)),1892623.181,NA,NA,16
"2015-04-19_1",2015-04-19,list(c(-45565.2012, -192376.7832, -191338.4065, -191106.1286, -158870.4666, -45565.2012, -75509.4759, 149948.4282, 150146.3413, 149029.3027, 149894.4632, -75509.4759)),375840.958,NA,NA,5
"2015-04-19_2",2015-04-19,list(c(215776.6772, 218154.66, 215827.7809, 215615.6638, 216721.7341, 218835.8428, 220952.5205, 221918.791, 223235.6282, 222344.8167, 221330.4476, 220436.3963, 224417.1522, 219967.6802, 220226.3623, 219119.4462, 217895.2193, 217685.5051, 215776.6772, -454270.8673, -449441.2798, -448833.2056, -447728.9217, -447590.677, -447094.31, -446708.3142, -452009.548, -452863.6926, -454217.6933, -454354.3062, -455597.2202, -459268.2955, -459048.1809, -454603.9999, -454742.6791, -453885.6344, -452892.3353, -454270.8673
)),4473.825,NA,NA,81
"2015-06-18_1",2015-06-18,list(c(-84563.663, -100402.8278, -134948.7371, -110568.2263, -98518.4006, 33943.3872, -84563.663, -29738.2559, 28470.3499, 90884.7559, 142651.1719, 240165.4628, -67783.1103, -29738.2559)),2029724.744,NA,NA,6
"2015-06-18_2",2015-06-18,list(c(296595.2831, 296868.2483, 295639.4293, 293529.8031, 291419.9982, 290191.7365, 287989.7011, 285530.6064, 286412.5621, 287202.0903, 285974.8895, 283645.7402, 285754.3057, 286856.4139, 287866.3467, 290192.0067, 290066.721, 291072.8542, 293402.3095, 294500.5506, 295728.4004, 296830.4245, 298280.7642, 298629.244, 299858.1451, 299070.0681, 362432.3566, 296595.2831, -557383.1781, -430257.3457, -429410.9984, -429815.0794, -430218.6502, -429371.5355, -429777.3406, -427971.0801, -426721.2536, -425474.3537, 
-424626.6051, -423925.5308, -423523.8156, -423376.6952, -423232.4724, -423821.5454, -422826.6779, -422571.2024, -423270.3046, -423011.3403, -423857.9022, -423709.5243, -425658.2148, -427755.366, -428601.3062, -429849.3069, -481730.2806, -557383.1781)),432390.304,NA,NA,63
